Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-18-243200100_1.fastq	bin_178	0	0	0	3037768	0
17119-05-18-243200100_1.fastq	bin_577	1.0548021	0.46046475	1042867	2264814	15906
17119-05-18-243200100_1.fastq	bin_154	0.010033822	0.008371792	18075	2159036	143
17119-05-18-243200100_1.fastq	bin_265	0.001022233	0.00093650847	2211	2360897	20
17119-05-18-243200100_1.fastq	bin_183	0.000071848306	0.00006916295	151	2183250	1
17119-05-18-243200100_1.fastq	bin_85	4.9758234	0.7713264	3216668	4170307	159660
17119-05-18-243200100_1.fastq	bin_360	0.00024423856	0.0001848956	236	1276396	2
17119-05-18-243200100_1.fastq	bin_585	0.0015561805	0.00087580475	1829	2088365	23
17119-05-18-243200100_1.fastq	bin_55	0.0012249793	0.00008846322	165	1865182	49
17119-05-18-243200100_1.fastq	bin_508	0.81300026	0.3724797	431130	1157459	6316
17119-05-18-243200100_1.fastq	bin_457	1.8132299	0.6024067	1151645	1911740	22963
17119-05-18-243200100_1.fastq	bin_439	4.1136546	0.8256291	1660450	2011133	55506
17119-05-18-243200100_1.fastq	bin_25	2.358815	0.6557471	3120084	4758060	75111
17119-05-18-243200100_1.fastq	bin_450	0.003808707	0.003546621	8823	2487720	67
17119-05-18-243200100_1.fastq	bin_506	0.69514227	0.44994533	1287910	2862370	13233
17119-05-18-243200100_1.fastq	bin_316	59.16697	0.9996111	2832498	2833600	1122489
17119-05-18-243200100_1.fastq	bin_181	0.00028698082	0.00015830068	499	3152229	8
17119-05-18-243200100_1.fastq	bin_338	2.8525596	0.49595487	1312981	2647380	50463
17119-05-18-243200100_1.fastq	bin_42	0.17481247	0.0057508103	13871	2412008	8784
17119-05-18-243200100_1.fastq	bin_63	0	0	0	1800754	0
17119-05-18-243200100_1.fastq	bin_279	5.67223	0.04365554	98576	2258041	85587
17119-05-18-243200100_1.fastq	bin_113	0.009666948	0.0020759858	3394	1634886	1921
17119-05-18-243200100_1.fastq	bin_129	0.5024802	0.34628102	616000	1778902	6036
17119-05-18-243200100_1.fastq	bin_119	0.05846295	0.037889488	102758	2712045	1059
17119-05-18-243200100_1.fastq	bin_54	4.169553	0.08387069	217927	2598369	90582
17119-05-18-243200100_1.fastq	bin_67	0.00022368862	0.00025726913	763	2965766	11
17119-05-18-243200100_1.fastq	bin_281	0.020371525	0.014012085	60856	4343108	607
17119-05-18-243200100_1.fastq	bin_101	0.0004973331	0.0004332464	753	1738041	6
17119-05-18-243200100_1.fastq	bin_260	0.0011906269	0.0011638975	2832	2433204	20
17119-05-18-243200100_1.fastq	bin_499	1.8625362	0.6259957	992873	1586070	19585
17119-05-18-243200100_1.fastq	bin_386	0.006500514	0.0058143153	12059	2074019	91
17119-05-18-243200100_1.fastq	bin_475	2.304361	0.7257122	1437159	1980343	30604
17119-05-18-243200100_1.fastq	bin_128	0.00013442354	0.0001371332	383	2792905	6
17119-05-18-243200100_1.fastq	bin_185	0.0394729	0.035166204	93913	2670547	710
17119-05-18-243200100_1.fastq	bin_580	0.004790028	0.004662767	11137	2388496	76
17119-05-18-243200100_1.fastq	bin_86	0.983556	0.3247332	587456	1809042	11809
17119-05-18-243200100_1.fastq	bin_326	0.0038650704	0.0037535669	9074	2417434	62
17119-05-18-243200100_1.fastq	bin_224	0.037054613	0.0009934701	2018	2031264	615
17119-05-18-243200100_1.fastq	bin_362	6.864192	0.980271	1892322	1930407	88949
17119-05-18-243200100_1.fastq	bin_222	0.0005229631	0.00021213814	265	1249186	8
17119-05-18-243200100_1.fastq	bin_574	55.715115	0.9997398	2828183	2828919	1052536
17119-05-18-243200100_1.fastq	bin_584	0.009691195	0.00062157615	1768	2844382	187
17119-05-18-243200100_1.fastq	bin_169	0.0014084036	0.0012628048	1670	1322453	12
17119-05-18-243200100_1.fastq	bin_139	0.53530645	0.38574362	874637	2267405	8113
17119-05-18-243200100_1.fastq	bin_99	16.03426	0.9940821	1996251	2008135	214736
17119-05-18-243200100_1.fastq	bin_264	0.0020623005	0.0015904831	8123	5107253	99
17119-05-18-243200100_1.fastq	bin_81	0.89949536	0.40875015	986787	2414157	14563
17119-05-18-243200100_1.fastq	bin_425	4.35702	0.79845744	1227071	1536802	44372
17119-05-18-243200100_1.fastq	bin_501	4.529224	0.79303163	1290835	1627722	49292
17119-05-18-243200100_1.fastq	bin_531	0.06843457	0.0636204	154050	2421393	1117
17119-05-18-243200100_1.fastq	bin_20	0.0064000348	0.0057371673	11836	2063039	95
17119-05-18-243200100_1.fastq	bin_396	0.09897544	0.082037464	379756	4629056	3262
17119-05-18-243200100_1.fastq	bin_93	0.00002249327	0.000025881533	63	2434168	6
17119-05-18-243200100_1.fastq	bin_373	1.9943779	0.65458155	1152868	1761229	23321
17119-05-18-243200100_1.fastq	bin_393	0.03480514	0.03090451	94516	3058324	738
17119-05-18-243200100_1.fastq	bin_353	0.35700533	0.2514122	230768	917887	2188
17119-05-18-243200100_1.fastq	bin_82	0.00077344984	0.0007453594	3074	4124185	24
17119-05-18-243200100_1.fastq	bin_46	3.5809398	0.5162229	1292236	2503252	60352
17119-05-18-243200100_1.fastq	bin_41	0.000012900519	0.000012705649	27	2125039	1
17119-05-18-243200100_1.fastq	bin_162	0.000017664277	0.000017240953	30	1740043	1
17119-05-18-243200100_1.fastq	bin_77	0	0.000030503355	36	1180198	1
17119-05-18-243200100_1.fastq	bin_400	0.016788071	0.015561043	25418	1633438	184
17119-05-18-243200100_1.fastq	bin_485	0.0006886277	0.0001105149	316	2859343	44
17119-05-18-243200100_1.fastq	bin_166	0.024260696	0.020663146	42821	2072337	335
17119-05-18-243200100_1.fastq	bin_358	6.665975	0.9802671	1864319	1901848	85389
17119-05-18-243200100_1.fastq	bin_51	0.57128936	0.0053100004	15418	2903578	11792
17119-05-18-243200100_1.fastq	bin_56	0.008153805	0.004596263	12985	2825121	613
17119-05-18-243200100_1.fastq	bin_277	7.916503	0.9712614	4655010	4792747	263365
17119-05-18-243200100_1.fastq	bin_476	8.014069	0.99614584	1451004	1456618	77998
17119-05-18-243200100_1.fastq	bin_555	1.8981807	0.650454	2652033	4077203	51609
17119-05-18-243200100_1.fastq	bin_344	3.085739	0.4961245	1322143	2664942	57230
17119-05-18-243200100_1.fastq	bin_364	0.0018025485	0.0014494364	3000	2069770	25
17119-05-18-243200100_1.fastq	bin_40	0.0007401479	0.0003475711	513	1475957	12
17119-05-18-243200100_1.fastq	bin_161	4.3814073	0.8106216	1217214	1501581	44230
17119-05-18-243200100_1.fastq	bin_528	0.684345	0.39023978	927653	2377136	10877
17119-05-18-243200100_1.fastq	bin_21	0.00054367573	0.00050966186	2253	4420578	16
17119-05-18-243200100_1.fastq	bin_430	55.812645	0.9995188	2835536	2836901	1056697
17119-05-18-243200100_1.fastq	bin_453	3.8080347	0.8225326	1545148	1878525	47835
17119-05-18-243200100_1.fastq	bin_147	0.0006582716	0.0004559427	872	1912521	17
17119-05-18-243200100_1.fastq	bin_517	55.829735	0.999698	2836738	2837595	1057527
17119-05-18-243200100_1.fastq	bin_251	0.000032091993	0.000032039556	150	4681713	1
17119-05-18-243200100_1.fastq	bin_198	0.6835226	0.26318416	598086	2272500	10511
17119-05-18-243200100_1.fastq	bin_405	0.22834018	0.18199466	294756	1619586	2458
17119-05-18-243200100_1.fastq	bin_455	0.001724933	0.0016164747	4964	3070880	48
17119-05-18-243200100_1.fastq	bin_382	0.003673909	0.0034238014	8492	2480284	66
17119-05-18-243200100_1.fastq	bin_76	0.00010597367	0.00010345291	137	1324274	1
17119-05-18-243200100_1.fastq	bin_88	0.0048533813	0.000045262106	125	2761692	287
17119-05-18-243200100_1.fastq	bin_186	0.014896966	0.012415888	28941	2330965	246
17119-05-18-243200100_1.fastq	bin_399	55.992054	0.9997008	2836722	2837571	1060393
17119-05-18-243200100_1.fastq	bin_292	0.0008995469	0.0007295995	1265	1733828	23
17119-05-18-243200100_1.fastq	bin_38	3.1494765	0.07650379	196793	2572330	58650
17119-05-18-243200100_1.fastq	bin_275	0.6934496	0.307245	602960	1962473	9168
17119-05-18-243200100_1.fastq	bin_346	0.00437528	0.004049085	7512	1855234	53
17119-05-18-243200100_1.fastq	bin_477	0.5110285	0.31785926	299617	942609	3234
17119-05-18-243200100_1.fastq	bin_304	0.0073914495	0.007028897	18793	2673677	134
17119-05-18-243200100_1.fastq	bin_295	0.011082824	0.004395533	7856	1787269	135
17119-05-18-243200100_1.fastq	bin_351	2.7446518	0.491505	1218608	2479340	45272
17119-05-18-243200100_1.fastq	bin_409	0	0	0	3574988	0
17119-05-18-243200100_1.fastq	bin_404	2.6326356	0.7948965	3198452	4023734	70680
17119-05-18-243200100_1.fastq	bin_403	4.241234	0.83148015	1711557	2058446	58794
17119-05-18-243200100_1.fastq	bin_142	0.08180735	0.000937519	1851	1974360	1112
17119-05-18-243200100_1.fastq	bin_534	0.01231648	0.011439712	20772	1815780	149
17119-05-18-243200100_1.fastq	bin_219	0.015466376	0.013077472	52587	4021190	432
17119-05-18-243200100_1.fastq	bin_573	0	0	0	1367710	0
17119-05-18-243200100_1.fastq	bin_434	0.0038435524	0.0036134394	4907	1357986	35
17119-05-18-243200100_1.fastq	bin_268	57.60341	0.99968064	2776524	2777411	1069682
17119-05-18-243200100_1.fastq	bin_436	6.098889	0.97031707	1703968	1756094	71770
17119-05-18-243200100_1.fastq	bin_352	0.04451157	0.03263393	44095	1351201	413
17119-05-18-243200100_1.fastq	bin_332	0.56301945	0.39384243	809807	2056170	7730
17119-05-18-243200100_1.fastq	bin_414	0.00006001829	0.000075910604	210	2766412	2
17119-05-18-243200100_1.fastq	bin_328	0.21749502	0.17657542	299399	1695587	2459
17119-05-18-243200100_1.fastq	bin_165	0	0	0	1250295	0
17119-05-18-243200100_1.fastq	bin_141	0.10545027	0.015374657	46506	3024848	2163
17119-05-18-243200100_1.fastq	bin_582	1.1690145	0.6267726	1564032	2495374	19254
17119-05-18-243200100_1.fastq	bin_284	0.00023186706	0.00018018884	1064	5904916	10
17119-05-18-243200100_1.fastq	bin_287	0	0	0	1702797	0
17119-05-18-243200100_1.fastq	bin_195	0.012430329	0.008793998	20002	2274506	208
17119-05-18-243200100_1.fastq	bin_467	0.0019049582	0.001432391	3523	2459524	39
17119-05-18-243200100_1.fastq	bin_110	0.012025745	0.0026270016	12504	4759799	399
17119-05-18-243200100_1.fastq	bin_64	0.0018405042	0.0016265968	4620	2840286	40
17119-05-18-243200100_1.fastq	bin_144	0.6847632	0.25569293	521881	2041046	10363
17119-05-18-243200100_1.fastq	bin_363	4.269898	0.7903408	1284876	1625724	46314
17119-05-18-243200100_1.fastq	bin_257	0.0019312325	0.0015785885	6409	4059956	68
17119-05-18-243200100_1.fastq	bin_176	0.0039139492	0.0033241112	14305	4303406	173
