Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-37-243200074_1.fastq	bin_178	0.017200898	0.012972024	39406	3037768	392
17119-05-37-243200074_1.fastq	bin_577	1.734656	0.763347	1728839	2264814	26110
17119-05-37-243200074_1.fastq	bin_154	0.20786104	0.066007696	142513	2159036	2942
17119-05-37-243200074_1.fastq	bin_265	0.005156056	0.004493631	10609	2360897	88
17119-05-37-243200074_1.fastq	bin_183	2.3154826	0.61806667	1349394	2183250	32728
17119-05-37-243200074_1.fastq	bin_85	28.669416	0.9904525	4130491	4170307	820898
17119-05-37-243200074_1.fastq	bin_360	0.16558485	0.122509	156370	1276396	1397
17119-05-37-243200074_1.fastq	bin_585	0.0687828	0.033950005	70900	2088365	1108
17119-05-37-243200074_1.fastq	bin_55	0.010244441	0.0066208015	12349	1865182	190
17119-05-37-243200074_1.fastq	bin_508	1.6463474	0.6412633	742236	1157459	12684
17119-05-37-243200074_1.fastq	bin_457	0.95220387	0.53222615	1017478	1911740	12038
17119-05-37-243200074_1.fastq	bin_439	3.7605896	0.90526885	1820616	2011133	50667
17119-05-37-243200074_1.fastq	bin_25	19.118979	0.9773996	4650526	4758060	608117
17119-05-37-243200074_1.fastq	bin_450	8.394384	0.99451464	2474074	2487720	139151
17119-05-37-243200074_1.fastq	bin_506	1.1818153	0.6014086	1721454	2862370	22452
17119-05-37-243200074_1.fastq	bin_316	5.3711295	0.15921973	451165	2833600	106896
17119-05-37-243200074_1.fastq	bin_181	0.034926653	0.030338531	95634	3152229	753
17119-05-37-243200074_1.fastq	bin_338	53.816704	0.999589	2646292	2647380	949330
17119-05-37-243200074_1.fastq	bin_42	3.9503016	0.8991836	2168838	2412008	71176
17119-05-37-243200074_1.fastq	bin_63	0.014302162	0.012102708	21794	1800754	183
17119-05-37-243200074_1.fastq	bin_279	12.290254	0.62669766	1415109	2258041	184857
17119-05-37-243200074_1.fastq	bin_113	0.062470295	0.054698616	89426	1634886	722
17119-05-37-243200074_1.fastq	bin_129	0.507559	0.33668464	598929	1778902	6063
17119-05-37-243200074_1.fastq	bin_119	4.593737	0.941421	2553176	2712045	82232
17119-05-37-243200074_1.fastq	bin_54	0.15691425	0.0689929	179269	2598369	2828
17119-05-37-243200074_1.fastq	bin_67	0.05618427	0.030493302	90436	2965766	1112
17119-05-37-243200074_1.fastq	bin_281	0.6784024	0.42647362	1852221	4343108	19864
17119-05-37-243200074_1.fastq	bin_101	0.12359164	0.10221508	177654	1738041	1459
17119-05-37-243200074_1.fastq	bin_260	1.7622857	0.7616558	1853264	2433204	28471
17119-05-37-243200074_1.fastq	bin_499	15.395837	0.96571714	1531695	1586070	160598
17119-05-37-243200074_1.fastq	bin_386	1.177837	0.5199962	1078482	2074019	16461
17119-05-37-243200074_1.fastq	bin_475	17.20512	0.9925245	1965539	1980343	227159
17119-05-37-243200074_1.fastq	bin_128	0.1193273	0.086402506	241314	2792905	2321
17119-05-37-243200074_1.fastq	bin_185	2.8165543	0.9131152	2438517	2670547	50100
17119-05-37-243200074_1.fastq	bin_580	8.41283	0.99309355	2372000	2388496	133754
17119-05-37-243200074_1.fastq	bin_86	0.16754311	0.121091165	219059	1809042	2063
17119-05-37-243200074_1.fastq	bin_326	8.403969	0.9933276	2401304	2417434	135235
17119-05-37-243200074_1.fastq	bin_224	0.3695567	0.09355899	190043	2031264	6068
17119-05-37-243200074_1.fastq	bin_362	2.626731	0.7548823	1457230	1930407	33957
17119-05-37-243200074_1.fastq	bin_222	0.076621145	0.048621263	60737	1249186	904
