Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-20-243200063_1.fastq	bin_178	0.00018642185	0.00014220967	432	3037768	7
17119-05-20-243200063_1.fastq	bin_577	0.036673926	0.033408042	75663	2264814	558
17119-05-20-243200063_1.fastq	bin_154	0.19582331	0.049493384	106858	2159036	2778
17119-05-20-243200063_1.fastq	bin_265	0.0011727249	0.0010508718	2481	2360897	19
17119-05-20-243200063_1.fastq	bin_183	0.00021554493	0.0001928318	421	2183250	3
17119-05-20-243200063_1.fastq	bin_85	1.5530387	0.07669268	319832	4170307	67034
17119-05-20-243200063_1.fastq	bin_360	0.081798084	0.064052224	81756	1276396	691
17119-05-20-243200063_1.fastq	bin_585	0.0012775694	0.001251697	2614	2088365	22
17119-05-20-243200063_1.fastq	bin_55	0.003103535	0.002263586	4222	1865182	55
17119-05-20-243200063_1.fastq	bin_508	5.0085645	0.7650915	885562	1157459	38541
17119-05-20-243200063_1.fastq	bin_457	0.043412752	0.039604757	75714	1911740	550
17119-05-20-243200063_1.fastq	bin_439	1.8584185	0.6814109	1370408	2011133	24995
17119-05-20-243200063_1.fastq	bin_25	0.09520614	0.079837374	379871	4758060	3077
17119-05-20-243200063_1.fastq	bin_450	0.18054657	0.15588772	387805	2487720	3003
17119-05-20-243200063_1.fastq	bin_506	0.0034470267	0.0033982329	9727	2862370	68
17119-05-20-243200063_1.fastq	bin_316	76.48195	0.99967426	2832677	2833600	1448604
17119-05-20-243200063_1.fastq	bin_181	0	0	0	3152229	0
17119-05-20-243200063_1.fastq	bin_338	0.08981271	0.08194177	216931	2647380	1595
17119-05-20-243200063_1.fastq	bin_42	0.19689144	0.00589882	14228	2412008	10208
17119-05-20-243200063_1.fastq	bin_63	0.000018367013	0.000017770333	32	1800754	1
17119-05-20-243200063_1.fastq	bin_279	0.65777725	0.04004489	90423	2258041	10376
17119-05-20-243200063_1.fastq	bin_113	0.0011341042	0.0008740671	1429	1634886	22
17119-05-20-243200063_1.fastq	bin_129	0.3788838	0.2767145	492248	1778902	4504
17119-05-20-243200063_1.fastq	bin_119	0.0629829	0.03687955	100019	2712045	1137
17119-05-20-243200063_1.fastq	bin_54	0.13679412	0.056008212	145530	2598369	5952
17119-05-20-243200063_1.fastq	bin_67	0.0008134444	0.0006622235	1964	2965766	23
17119-05-20-243200063_1.fastq	bin_281	0.015159733	0.014199508	61670	4343108	443
17119-05-20-243200063_1.fastq	bin_101	0.00039577737	0.00038031323	661	1738041	5
17119-05-20-243200063_1.fastq	bin_260	0.0013920284	0.0012859588	3129	2433204	23
17119-05-20-243200063_1.fastq	bin_499	0.033627953	0.022833167	36215	1586070	354
17119-05-20-243200063_1.fastq	bin_386	0.01050478	0.009867315	20465	2074019	145
17119-05-20-243200063_1.fastq	bin_475	0.041878704	0.0276442	54745	1980343	551
17119-05-20-243200063_1.fastq	bin_128	0.000012385908	0.000012173705	34	2792905	1
17119-05-20-243200063_1.fastq	bin_185	0.006806746	0.006531246	17442	2670547	122
17119-05-20-243200063_1.fastq	bin_580	0.18354575	0.1591424	380111	2388496	2926
17119-05-20-243200063_1.fastq	bin_86	0.10308664	0.07943597	143703	1809042	1262
17119-05-20-243200063_1.fastq	bin_326	0.1798698	0.15612505	377422	2417434	2908
17119-05-20-243200063_1.fastq	bin_224	0.002892882	0.00052036566	1057	2031264	47
17119-05-20-243200063_1.fastq	bin_362	2.8347754	0.8525156	1645702	1930407	36571
17119-05-20-243200063_1.fastq	bin_222	0.00012763284	0.00012328028	154	1249186	2
17119-05-20-243200063_1.fastq	bin_574	73.09987	0.9997384	2828179	2828919	1379385
17119-05-20-243200063_1.fastq	bin_584	0.014978715	0.0020194193	5744	2844382	292
17119-05-20-243200063_1.fastq	bin_169	0.0019473454	0.0019267226	2548	1322453	17
17119-05-20-243200063_1.fastq	bin_139	0.24782734	0.20552437	466007	2267405	3757
17119-05-20-243200063_1.fastq	bin_99	0.23641722	0.17295003	347307	2008135	3202
17119-05-20-243200063_1.fastq	bin_264	0.023955712	0.022102293	112882	5107253	821
17119-05-20-243200063_1.fastq	bin_81	0.25617126	0.20991012	506756	2414157	4129
17119-05-20-243200063_1.fastq	bin_425	1.598693	0.6457872	992447	1536802	16284
17119-05-20-243200063_1.fastq	bin_501	1.6326628	0.646474	1052280	1627722	17741
17119-05-20-243200063_1.fastq	bin_531	0.046321046	0.043727722	105882	2421393	762
17119-05-20-243200063_1.fastq	bin_20	0.013350899	0.0116522275	24039	2063039	188
17119-05-20-243200063_1.fastq	bin_396	0.08552411	0.07753892	358932	4629056	2673
17119-05-20-243200063_1.fastq	bin_93	0.000045403085	0.000028757258	70	2434168	3
17119-05-20-243200063_1.fastq	bin_373	0.043961253	0.030017108	52867	1761229	512
17119-05-20-243200063_1.fastq	bin_393	0.026354842	0.025165418	76964	3058324	565
17119-05-20-243200063_1.fastq	bin_353	8.513362	0.89916295	825330	917887	51878
17119-05-20-243200063_1.fastq	bin_82	0.0015154745	0.001406096	5799	4124185	42
17119-05-20-243200063_1.fastq	bin_46	0.100674056	0.08286381	207429	2503252	1699
17119-05-20-243200063_1.fastq	bin_41	0	0	0	2125039	0
17119-05-20-243200063_1.fastq	bin_162	0.0023711347	0.0020815576	3622	1740043	31
17119-05-20-243200063_1.fastq	bin_77	0.0000660152	0.00006524329	77	1180198	1
17119-05-20-243200063_1.fastq	bin_400	0.023780998	0.022363873	36530	1633438	254
