Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-28-243200078_1.fastq	bin_178	0.000010614767	0.00001053405	32	3037768	1
17119-05-28-243200078_1.fastq	bin_577	3.170037	0.74600697	1689567	2264814	47687
17119-05-28-243200078_1.fastq	bin_154	2.5150595	0.76516926	1652028	2159036	35648
17119-05-28-243200078_1.fastq	bin_265	0.0044865385	0.0034160744	8065	2360897	99
17119-05-28-243200078_1.fastq	bin_183	0.0002145933	0.00020657277	451	2183250	3
17119-05-28-243200078_1.fastq	bin_85	66.22297	0.99438626	4146896	4170307	1861741
17119-05-28-243200078_1.fastq	bin_360	0.021267356	0.016778491	21416	1276396	195
17119-05-28-243200078_1.fastq	bin_585	0.026392033	0.0155743845	32525	2088365	392
17119-05-28-243200078_1.fastq	bin_55	1.1943053	0.5735671	1069807	1865182	14951
17119-05-28-243200078_1.fastq	bin_508	0.20616561	0.16340622	189136	1157459	1597
17119-05-28-243200078_1.fastq	bin_457	8.929666	0.98820186	1889185	1911740	112840
17119-05-28-243200078_1.fastq	bin_439	0.15366751	0.12361639	248609	2011133	2106
17119-05-28-243200078_1.fastq	bin_25	36.86154	0.93698967	4458253	4758060	1172390
17119-05-28-243200078_1.fastq	bin_450	0.026831675	0.01650025	41048	2487720	466
17119-05-28-243200078_1.fastq	bin_506	3.7774038	0.83025044	2376484	2862370	71906
17119-05-28-243200078_1.fastq	bin_316	6.865147	0.15020575	425623	2833600	137358
17119-05-28-243200078_1.fastq	bin_181	0.0004426152	0.00024046477	758	3152229	14
17119-05-28-243200078_1.fastq	bin_338	3.3659244	0.5252752	1390603	2647380	59655
17119-05-28-243200078_1.fastq	bin_42	3.3196728	0.8182071	1973522	2412008	60569
17119-05-28-243200078_1.fastq	bin_63	0.017476786	0.0065539214	11802	1800754	292
17119-05-28-243200078_1.fastq	bin_279	0.17816749	0.012285428	27741	2258041	3132
17119-05-28-243200078_1.fastq	bin_113	0.07035241	0.04913064	80323	1634886	866
17119-05-28-243200078_1.fastq	bin_129	0.025894595	0.024480268	43548	1778902	338
17119-05-28-243200078_1.fastq	bin_119	21.294096	0.6607744	1792050	2712045	383516
17119-05-28-243200078_1.fastq	bin_54	1.3543569	0.4231085	1099392	2598369	24121
17119-05-28-243200078_1.fastq	bin_67	4.398693	0.9365941	2777719	2965766	86042
17119-05-28-243200078_1.fastq	bin_281	4.419121	0.8052717	3497382	4343108	128185
17119-05-28-243200078_1.fastq	bin_101	0.03736266	0.030442895	52911	1738041	436
17119-05-28-243200078_1.fastq	bin_260	0.023349354	0.020821108	50662	2433204	388
17119-05-28-243200078_1.fastq	bin_499	1.9579635	0.22528388	357316	1586070	20529
17119-05-28-243200078_1.fastq	bin_386	0.029486047	0.0047747875	9903	2074019	479
17119-05-28-243200078_1.fastq	bin_475	0.59291786	0.1731089	342815	1980343	7937
17119-05-28-243200078_1.fastq	bin_128	0.000049543632	0.00004869482	136	2792905	3
17119-05-28-243200078_1.fastq	bin_185	17.662228	0.74434674	1987813	2670547	314395
17119-05-28-243200078_1.fastq	bin_580	0.017354468	0.016700886	39890	2388496	280
17119-05-28-243200078_1.fastq	bin_86	1.1042184	0.42922774	776491	1809042	13345
17119-05-28-243200078_1.fastq	bin_326	0.02747951	0.015753482	38083	2417434	467
17119-05-28-243200078_1.fastq	bin_224	0.16878742	0.0043672314	8871	2031264	2783
17119-05-28-243200078_1.fastq	bin_362	0.22705866	0.17518482	338178	1930407	2966
17119-05-28-243200078_1.fastq	bin_222	0.00004972708	0.000024015639	30	1249186	2
17119-05-28-243200078_1.fastq	bin_574	0.28884733	0.14705865	416017	2828919	6462
17119-05-28-243200078_1.fastq	bin_584	7.404552	0.9266196	2635660	2844382	139789
17119-05-28-243200078_1.fastq	bin_169	0.014104256	0.011424225	15108	1322453	125
17119-05-28-243200078_1.fastq	bin_139	138.22182	0.99905664	2265266	2267405	2083542
17119-05-28-243200078_1.fastq	bin_99	1.0334816	0.40313175	809543	2008135	14075
17119-05-28-243200078_1.fastq	bin_264	0.002911402	0.0012141556	6201	5107253	198
17119-05-28-243200078_1.fastq	bin_81	145.97693	0.9997643	2413588	2414157	2348493
17119-05-28-243200078_1.fastq	bin_425	0.07520415	0.05567015	85554	1536802	787
17119-05-28-243200078_1.fastq	bin_501	0.49871835	0.061863758	100697	1627722	5562
17119-05-28-243200078_1.fastq	bin_531	0.79687893	0.41993308	1016823	2421393	13351
17119-05-28-243200078_1.fastq	bin_20	0.0062641664	0.0054046484	11150	2063039	118
17119-05-28-243200078_1.fastq	bin_396	0.24699867	0.08130297	376356	4629056	10559
17119-05-28-243200078_1.fastq	bin_93	0	0	0	2434168	0
17119-05-28-243200078_1.fastq	bin_373	0.81334424	0.16777034	295482	1761229	9599
17119-05-28-243200078_1.fastq	bin_393	0.032634854	0.004657126	14243	3058324	751
17119-05-28-243200078_1.fastq	bin_353	0.16782424	0.14613236	134133	917887	1028
17119-05-28-243200078_1.fastq	bin_82	0.17657118	0.050751846	209310	4124185	5063
17119-05-28-243200078_1.fastq	bin_46	4.061798	0.53872883	1348574	2503252	68622
