Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-15-243200093_1.fastq	bin_178	0.0017839443	0.0015323751	4655	3037768	40
17119-05-15-243200093_1.fastq	bin_577	0.026347723	0.024701366	55944	2264814	414
17119-05-15-243200093_1.fastq	bin_154	0.2542396	0.10688474	230768	2159036	3638
17119-05-15-243200093_1.fastq	bin_265	0.032928646	0.0039218143	9259	2360897	724
17119-05-15-243200093_1.fastq	bin_183	0.0036128757	0.0029433183	6426	2183250	52
17119-05-15-243200093_1.fastq	bin_85	3.2983768	0.52799803	2201914	4170307	122710
17119-05-15-243200093_1.fastq	bin_360	0.00028144044	0.00015512427	198	1276396	3
17119-05-15-243200093_1.fastq	bin_585	0.008715381	0.0055790055	11651	2088365	146
17119-05-15-243200093_1.fastq	bin_55	0.0057183844	0.004198518	7831	1865182	104
17119-05-15-243200093_1.fastq	bin_508	0.029843673	0.02243276	25965	1157459	231
17119-05-15-243200093_1.fastq	bin_457	0.019305877	0.018047433	34502	1911740	247
17119-05-15-243200093_1.fastq	bin_439	0.28315607	0.21968412	441814	2011133	3819
17119-05-15-243200093_1.fastq	bin_25	1.0043424	0.40490577	1926566	4758060	32091
17119-05-15-243200093_1.fastq	bin_450	0.13284089	0.117401876	292063	2487720	2220
17119-05-15-243200093_1.fastq	bin_506	0.002733776	0.0026439629	7568	2862370	52
17119-05-15-243200093_1.fastq	bin_316	60.4576	0.99961495	2832509	2833600	1146934
17119-05-15-243200093_1.fastq	bin_181	0.0012182303	0.0011154012	3516	3152229	26
17119-05-15-243200093_1.fastq	bin_338	12.143785	0.5622944	1488607	2647380	214327
17119-05-15-243200093_1.fastq	bin_42	0.26284647	0.0058706272	14160	2412008	14166
17119-05-15-243200093_1.fastq	bin_63	0.015424272	0.003495758	6295	1800754	203
17119-05-15-243200093_1.fastq	bin_279	19.420801	0.02255185	50923	2258041	291880
17119-05-15-243200093_1.fastq	bin_113	0.016984813	0.011576954	18927	1634886	645
17119-05-15-243200093_1.fastq	bin_129	0.09930471	0.04146996	73771	1778902	1204
17119-05-15-243200093_1.fastq	bin_119	0.030348847	0.010688613	28988	2712045	562
17119-05-15-243200093_1.fastq	bin_54	8.02431	0.99204	2577686	2598369	144551
17119-05-15-243200093_1.fastq	bin_67	0.004084719	0.0034109233	10116	2965766	93
17119-05-15-243200093_1.fastq	bin_281	0.001528251	0.0013467314	5849	4343108	45
17119-05-15-243200093_1.fastq	bin_101	0.0051282765	0.0037358152	6493	1738041	71
17119-05-15-243200093_1.fastq	bin_260	0.006731446	0.006474591	15754	2433204	109
17119-05-15-243200093_1.fastq	bin_499	0.071309336	0.05034141	79845	1586070	744
17119-05-15-243200093_1.fastq	bin_386	0.07238289	0.062395282	129409	2074019	1005
17119-05-15-243200093_1.fastq	bin_475	0.025775002	0.022530945	44619	1980343	340
17119-05-15-243200093_1.fastq	bin_128	0.0015088951	0.0013752705	3841	2792905	29
17119-05-15-243200093_1.fastq	bin_185	0.002223392	0.002085715	5570	2670547	44
17119-05-15-243200093_1.fastq	bin_580	0.13144754	0.11741991	280457	2388496	2101
17119-05-15-243200093_1.fastq	bin_86	1.9465533	0.5260679	951679	1809042	23569
17119-05-15-243200093_1.fastq	bin_326	0.14111547	0.12345611	298447	2417434	2289
17119-05-15-243200093_1.fastq	bin_224	0.10717657	0.00084479415	1716	2031264	1716
17119-05-15-243200093_1.fastq	bin_362	0.4608895	0.31484398	607777	1930407	5963
17119-05-15-243200093_1.fastq	bin_222	0.0004707497	0.00040026064	500	1249186	6
17119-05-15-243200093_1.fastq	bin_574	53.233837	0.9996384	2827896	2828919	1003876
17119-05-15-243200093_1.fastq	bin_584	0.01967995	0.007600948	21620	2844382	376
17119-05-15-243200093_1.fastq	bin_169	0.008962144	0.005873933	7768	1322453	88
17119-05-15-243200093_1.fastq	bin_139	6.102096	0.9891484	2242800	2267405	91981
17119-05-15-243200093_1.fastq	bin_99	1.9892433	0.5281149	1060526	2008135	27118
17119-05-15-243200093_1.fastq	bin_264	0.046856485	0.041854005	213759	5107253	1609
17119-05-15-243200093_1.fastq	bin_81	6.6473455	0.97997725	2365819	2414157	106992
17119-05-15-243200093_1.fastq	bin_425	0.12528156	0.10994715	168967	1536802	1273
17119-05-15-243200093_1.fastq	bin_501	0.14958166	0.121614136	197954	1627722	1624
17119-05-15-243200093_1.fastq	bin_531	6.2281437	0.99270004	2403717	2421393	100439
17119-05-15-243200093_1.fastq	bin_20	0.06698356	0.056457974	116475	2063039	939
17119-05-15-243200093_1.fastq	bin_396	0.0020209448	0.00127499	5902	4629056	153
17119-05-15-243200093_1.fastq	bin_93	0.004182082	0.0038218398	9303	2434168	69
17119-05-15-243200093_1.fastq	bin_373	0.035046626	0.02584275	45515	1761229	408
17119-05-15-243200093_1.fastq	bin_393	0.043056358	0.040724594	124549	3058324	894
17119-05-15-243200093_1.fastq	bin_353	0.01883924	0.017809382	16347	917887	116
17119-05-15-243200093_1.fastq	bin_82	0.00079269474	0.0007419648	3060	4124185	22
17119-05-15-243200093_1.fastq	bin_46	14.481569	0.58054805	1453258	2503252	244017
17119-05-15-243200093_1.fastq	bin_41	0.0005394328	0.00046022685	978	2125039	10
17119-05-15-243200093_1.fastq	bin_162	0.000016486658	0.000016091557	28	1740043	1
17119-05-15-243200093_1.fastq	bin_77	0.0005169762	0.00048381713	571	1180198	4
17119-05-15-243200093_1.fastq	bin_400	0.17642419	0.0682946	111555	1633438	1896
17119-05-15-243200093_1.fastq	bin_485	0.00016002054	0.00013884308	397	2859343	6
17119-05-15-243200093_1.fastq	bin_166	0.13611175	0.10890169	225681	2072337	1885
17119-05-15-243200093_1.fastq	bin_358	0.4313596	0.30219817	574735	1901848	5517
17119-05-15-243200093_1.fastq	bin_51	0.5446412	0.0034722677	10082	2903578	11254
17119-05-15-243200093_1.fastq	bin_56	0.0032029	0.0029563336	8352	2825121	836
17119-05-15-243200093_1.fastq	bin_277	1.927517	0.5532468	2651572	4792747	74305
17119-05-15-243200093_1.fastq	bin_476	0.24327946	0.2048485	298386	1456618	2363
17119-05-15-243200093_1.fastq	bin_555	0.75502247	0.38740236	1579518	4077203	20565
17119-05-15-243200093_1.fastq	bin_344	12.212388	0.560282	1493119	2664942	218793
17119-05-15-243200093_1.fastq	bin_364	0.0036505354	0.0031993892	6622	2069770	49
17119-05-15-243200093_1.fastq	bin_40	0.0004095024	0.0003421509	505	1475957	8
17119-05-15-243200093_1.fastq	bin_161	0.1386881	0.1153391	173191	1501581	1400
17119-05-15-243200093_1.fastq	bin_528	6.80554	0.984048	2339216	2377136	107682
17119-05-15-243200093_1.fastq	bin_21	0.0028524264	0.002556453	11301	4420578	86
17119-05-15-243200093_1.fastq	bin_430	53.401463	0.99953365	2835578	2836901	1009364
17119-05-15-243200093_1.fastq	bin_453	0.2540089	0.20543405	385913	1878525	3192
17119-05-15-243200093_1.fastq	bin_147	0.0014917284	0.001247568	2386	1912521	49
17119-05-15-243200093_1.fastq	bin_517	53.33265	0.99969095	2836718	2837595	1008646
17119-05-15-243200093_1.fastq	bin_251	0	0	0	4681713	0
17119-05-15-243200093_1.fastq	bin_198	1.1442822	0.3767516	856168	2272500	17832
17119-05-15-243200093_1.fastq	bin_405	0.021260668	0.016626472	26928	1619586	230
17119-05-15-243200093_1.fastq	bin_455	0.0021025005	0.0019727245	6058	3070880	53
17119-05-15-243200093_1.fastq	bin_382	21.817974	0.98911256	2453280	2480284	357378
17119-05-15-243200093_1.fastq	bin_76	0.0010813955	0.0009809148	1299	1324274	10
17119-05-15-243200093_1.fastq	bin_88	0.0042737755	0.0019647377	5426	2761692	164
