Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-08-243200071_1.fastq	bin_178	0.011796988	0.00067286246	2044	3037768	430
17119-05-08-243200071_1.fastq	bin_577	1.5532154	0.67658406	1532337	2264814	23369
17119-05-08-243200071_1.fastq	bin_154	0.0043501286	0.0015002065	3239	2159036	157
17119-05-08-243200071_1.fastq	bin_265	0.0069961613	0.005950281	14048	2360897	119
17119-05-08-243200071_1.fastq	bin_183	65.710075	0.913692	1994818	2183250	929473
17119-05-08-243200071_1.fastq	bin_85	10.649041	0.92289203	3848743	4170307	310146
17119-05-08-243200071_1.fastq	bin_360	0.021524534	0.017583102	22443	1276396	189
17119-05-08-243200071_1.fastq	bin_585	0.045136936	0.00965157	20156	2088365	809
17119-05-08-243200071_1.fastq	bin_55	0.002144122	0.0010395768	1939	1865182	55
17119-05-08-243200071_1.fastq	bin_508	2.6721127	0.7509933	869244	1157459	20577
17119-05-08-243200071_1.fastq	bin_457	0.8283831	0.47563058	909282	1911740	10487
17119-05-08-243200071_1.fastq	bin_439	0.40546894	0.28119773	565526	2011133	5479
17119-05-08-243200071_1.fastq	bin_25	7.3456645	0.891365	4241168	4758060	233973
17119-05-08-243200071_1.fastq	bin_450	3.3847003	0.9467782	2355319	2487720	56084
17119-05-08-243200071_1.fastq	bin_506	3.0468252	0.8686298	2486340	2862370	57929
17119-05-08-243200071_1.fastq	bin_316	22.918121	0.99948335	2832136	2833600	435971
17119-05-08-243200071_1.fastq	bin_181	0.002938198	0.0027323524	8613	3152229	64
17119-05-08-243200071_1.fastq	bin_338	7.308718	0.9952232	2634734	2647380	129026
17119-05-08-243200071_1.fastq	bin_42	0.16052394	0.018598197	44859	2412008	6552
17119-05-08-243200071_1.fastq	bin_63	0.0016650844	0.0015649	2818	1800754	21
17119-05-08-243200071_1.fastq	bin_279	5.5907364	0.12942192	292240	2258041	84226
17119-05-08-243200071_1.fastq	bin_113	0.00876489	0.007814	12775	1634886	131
17119-05-08-243200071_1.fastq	bin_129	0.039574843	0.036954816	65739	1778902	478
17119-05-08-243200071_1.fastq	bin_119	0.8633102	0.4393312	1191486	2712045	15513
17119-05-08-243200071_1.fastq	bin_54	0.402599	0.26526064	689245	2598369	8266
17119-05-08-243200071_1.fastq	bin_67	0.015350804	0.0048142704	14278	2965766	314
17119-05-08-243200071_1.fastq	bin_281	0.6764313	0.40715957	1768338	4343108	20067
17119-05-08-243200071_1.fastq	bin_101	0.017998004	0.016125051	28026	1738041	210
17119-05-08-243200071_1.fastq	bin_260	1.070304	0.4082699	993404	2433204	17369
17119-05-08-243200071_1.fastq	bin_499	2.8216321	0.8541981	1354818	1586070	29436
17119-05-08-243200071_1.fastq	bin_386	0.40853682	0.27328053	566789	2074019	5688
17119-05-08-243200071_1.fastq	bin_475	3.1754947	0.9215979	1825080	1980343	41965
17119-05-08-243200071_1.fastq	bin_128	0.005032686	0.0031733983	8863	2792905	119
17119-05-08-243200071_1.fastq	bin_185	0.15046354	0.12746452	340400	2670547	2679
17119-05-08-243200071_1.fastq	bin_580	3.3742626	0.94551635	2258362	2388496	53642
17119-05-08-243200071_1.fastq	bin_86	0.01366846	0.010725014	19402	1809042	165
17119-05-08-243200071_1.fastq	bin_326	3.348707	0.9426181	2278717	2417434	53904
17119-05-08-243200071_1.fastq	bin_224	0.16046108	0.014404331	29259	2031264	3178
17119-05-08-243200071_1.fastq	bin_362	0.2859211	0.21150929	408299	1930407	3689
17119-05-08-243200071_1.fastq	bin_222	0.011386673	0.0072423164	9047	1249186	159
17119-05-08-243200071_1.fastq	bin_574	21.145521	0.9996557	2827945	2828919	399634
17119-05-08-243200071_1.fastq	bin_584	0.42065117	0.30464402	866524	2844382	7968
17119-05-08-243200071_1.fastq	bin_169	0.0113263335	0.009789384	12946	1322453	103
17119-05-08-243200071_1.fastq	bin_139	0.043997325	0.007176045	16271	2267405	740
17119-05-08-243200071_1.fastq	bin_99	0.05133195	0.013859128	27831	2008135	739
17119-05-08-243200071_1.fastq	bin_264	0.15908082	0.13543445	691698	5107253	5759
17119-05-08-243200071_1.fastq	bin_81	0.16300082	0.027403355	66156	2414157	2692
