Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-27-243200083_1.fastq	bin_178	0	0	0	3037768	0
17119-05-27-243200083_1.fastq	bin_577	0.030790903	0.029061548	65819	2264814	466
17119-05-27-243200083_1.fastq	bin_154	3.442464	0.50758165	1095887	2159036	48975
17119-05-27-243200083_1.fastq	bin_265	0.003826854	0.0022720178	5364	2360897	75
17119-05-27-243200083_1.fastq	bin_183	0.00020079462	0.00019328982	422	2183250	3
17119-05-27-243200083_1.fastq	bin_85	21.694544	0.7427021	3097296	4170307	607867
17119-05-27-243200083_1.fastq	bin_360	0.0005806731	0.0005617379	717	1276396	5
17119-05-27-243200083_1.fastq	bin_585	0.012867121	0.011582267	24188	2088365	179
17119-05-27-243200083_1.fastq	bin_55	0.011375819	0.002807769	5237	1865182	154
17119-05-27-243200083_1.fastq	bin_508	0.1924173	0.15761162	182429	1157459	1495
17119-05-27-243200083_1.fastq	bin_457	0.025624674	0.024534194	46903	1911740	326
17119-05-27-243200083_1.fastq	bin_439	0.028403686	0.02450559	49284	2011133	386
17119-05-27-243200083_1.fastq	bin_25	12.749436	0.66535205	3165785	4758060	404489
17119-05-27-243200083_1.fastq	bin_450	0.016942082	0.012724904	31656	2487720	286
17119-05-27-243200083_1.fastq	bin_506	0.01393547	0.013627519	39007	2862370	268
17119-05-27-243200083_1.fastq	bin_316	1.572996	0.22412726	635087	2833600	31106
17119-05-27-243200083_1.fastq	bin_181	0	0	0	3152229	0
17119-05-27-243200083_1.fastq	bin_338	0.08915405	0.071471795	189213	2647380	1609
17119-05-27-243200083_1.fastq	bin_42	0.08667516	0.0036778485	8871	2412008	3664
17119-05-27-243200083_1.fastq	bin_63	0.0035712358	0.0009695938	1746	1800754	43
17119-05-27-243200083_1.fastq	bin_279	0.013560446	0.009649072	21788	2258041	259
17119-05-27-243200083_1.fastq	bin_113	0.0057184235	0.005299452	8664	1634886	81
17119-05-27-243200083_1.fastq	bin_129	0.021353118	0.020269807	36058	1778902	277
17119-05-27-243200083_1.fastq	bin_119	0.118049115	0.093043074	252337	2712045	2109
17119-05-27-243200083_1.fastq	bin_54	0.07511847	0.018817188	48894	2598369	1388
17119-05-27-243200083_1.fastq	bin_67	0.41965392	0.28583273	847713	2965766	8193
17119-05-27-243200083_1.fastq	bin_281	0.006639191	0.0064748563	28121	4343108	193
17119-05-27-243200083_1.fastq	bin_101	0.011826895	0.010492848	18237	1738041	139
17119-05-27-243200083_1.fastq	bin_260	0.017703492	0.016860897	41026	2433204	287
17119-05-27-243200083_1.fastq	bin_499	0.07133588	0.06564023	104110	1586070	748
17119-05-27-243200083_1.fastq	bin_386	0.0078637935	0.005085778	10548	2074019	108
17119-05-27-243200083_1.fastq	bin_475	0.079210706	0.07406242	146669	1980343	1050
17119-05-27-243200083_1.fastq	bin_128	0	0	0	2792905	0
17119-05-27-243200083_1.fastq	bin_185	0.26010272	0.2155682	575685	2670547	4634
17119-05-27-243200083_1.fastq	bin_580	0.010934917	0.010596208	25309	2388496	176
17119-05-27-243200083_1.fastq	bin_86	0.22776589	0.12199551	220695	1809042	2714
17119-05-27-243200083_1.fastq	bin_326	0.017289402	0.012394961	29964	2417434	281
17119-05-27-243200083_1.fastq	bin_224	0.025388477	0.00020873702	424	2031264	415
17119-05-27-243200083_1.fastq	bin_362	0.020172745	0.01866135	36024	1930407	262
17119-05-27-243200083_1.fastq	bin_222	0	0	0	1249186	0
17119-05-27-243200083_1.fastq	bin_574	0.29736412	0.23071887	652685	2828919	5829
17119-05-27-243200083_1.fastq	bin_584	1.1192615	0.6078832	1729052	2844382	21116
17119-05-27-243200083_1.fastq	bin_169	0.004082893	0.0032923666	4354	1322453	36
17119-05-27-243200083_1.fastq	bin_139	24.42184	0.99798095	2262827	2267405	368045
17119-05-27-243200083_1.fastq	bin_99	0.21744117	0.100042574	200899	2008135	2939
17119-05-27-243200083_1.fastq	bin_264	0.0091342805	0.00031269254	1597	5107253	811
17119-05-27-243200083_1.fastq	bin_81	31.259325	0.9898018	2389537	2414157	503252
17119-05-27-243200083_1.fastq	bin_425	0.05823935	0.052905317	81305	1536802	593
17119-05-27-243200083_1.fastq	bin_501	0.06256123	0.056827884	92500	1627722	681
17119-05-27-243200083_1.fastq	bin_531	0.01081588	0.009649404	23365	2421393	179
17119-05-27-243200083_1.fastq	bin_20	0.004595978	0.004218534	8703	2063039	64
17119-05-27-243200083_1.fastq	bin_396	9.872786	0.501852	2323101	4629056	308652
17119-05-27-243200083_1.fastq	bin_93	0	0	0	2434168	0
17119-05-27-243200083_1.fastq	bin_373	0.07021818	0.06490695	114316	1761229	816
17119-05-27-243200083_1.fastq	bin_393	0.00037164692	0.0003711183	1135	3058324	8
17119-05-27-243200083_1.fastq	bin_353	0.1464509	0.12937976	118756	917887	898
17119-05-27-243200083_1.fastq	bin_82	0.0019181556	0.0018602463	7672	4124185	53
17119-05-27-243200083_1.fastq	bin_46	0.075996734	0.06465709	161853	2503252	1278
17119-05-27-243200083_1.fastq	bin_41	0	0	0	2125039	0
17119-05-27-243200083_1.fastq	bin_162	0.0105549935	0.009115292	15861	1740043	123
17119-05-27-243200083_1.fastq	bin_77	0	0	0	1180198	0
17119-05-27-243200083_1.fastq	bin_400	0.0023387528	0.0022816905	3727	1633438	25
17119-05-27-243200083_1.fastq	bin_485	0.000056816283	0.000048612565	139	2859343	26
17119-05-27-243200083_1.fastq	bin_166	0.0053636613	0.0046353466	9606	2072337	74
17119-05-27-243200083_1.fastq	bin_358	0.021962611	0.021086859	40104	1901848	289
17119-05-27-243200083_1.fastq	bin_51	0.028340127	0.018829871	54674	2903578	564
17119-05-27-243200083_1.fastq	bin_56	0.02138626	0.016753973	47332	2825121	455
17119-05-27-243200083_1.fastq	bin_277	93.97073	0.99898034	4787860	4792747	3024836
17119-05-27-243200083_1.fastq	bin_476	0.040875737	0.038709532	56385	1456618	397
17119-05-27-243200083_1.fastq	bin_555	11.368796	0.6675667	2721805	4077203	308544
17119-05-27-243200083_1.fastq	bin_344	0.084605746	0.067936935	181048	2664942	1522
17119-05-27-243200083_1.fastq	bin_364	0.00007489814	0.00007247182	150	2069770	1
17119-05-27-243200083_1.fastq	bin_40	0	0	0	1475957	0
17119-05-27-243200083_1.fastq	bin_161	0.057943404	0.054118957	81264	1501581	582
17119-05-27-243200083_1.fastq	bin_528	24.654835	0.98292273	2336541	2377136	390047
17119-05-27-243200083_1.fastq	bin_21	0.0006804452	0.0005691563	2516	4420578	20
17119-05-27-243200083_1.fastq	bin_430	0.29785043	0.23521335	667277	2836901	5841
17119-05-27-243200083_1.fastq	bin_453	0.021688616	0.021104855	39646	1878525	273
17119-05-27-243200083_1.fastq	bin_147	0.00001274074	0.00007111033	136	1912521	2
17119-05-27-243200083_1.fastq	bin_517	0.29073942	0.23151013	656932	2837595	5726
17119-05-27-243200083_1.fastq	bin_251	0.0001931938	0.00018219827	853	4681713	6
17119-05-27-243200083_1.fastq	bin_198	4.5169926	0.9550939	2170451	2272500	68486
17119-05-27-243200083_1.fastq	bin_405	0.030810978	0.028188068	45653	1619586	332
17119-05-27-243200083_1.fastq	bin_455	0.002760092	0.0023862866	7328	3070880	63
17119-05-27-243200083_1.fastq	bin_382	0.6419187	0.4453381	1104565	2480284	10519
17119-05-27-243200083_1.fastq	bin_76	0	0	0	1324274	0
17119-05-27-243200083_1.fastq	bin_88	0.06739252	0.000028243556	78	2761692	4038
17119-05-27-243200083_1.fastq	bin_186	5.3114843	0.65657187	1530446	2330965	82344
17119-05-27-243200083_1.fastq	bin_399	0.2931948	0.2328118	660620	2837571	5591
17119-05-27-243200083_1.fastq	bin_292	0.000019164008	0.00001903303	33	1733828	1
17119-05-27-243200083_1.fastq	bin_38	0.04018042	0.013879634	35703	2572330	790
17119-05-27-243200083_1.fastq	bin_275	0.21010049	0.13507906	265089	1962473	2764
17119-05-27-243200083_1.fastq	bin_346	1.0985607	0.6019467	1116752	1855234	13583
17119-05-27-243200083_1.fastq	bin_477	0.18657938	0.14352505	135288	942609	1175
17119-05-27-243200083_1.fastq	bin_304	1.5714769	0.7266136	1942730	2673677	28020
17119-05-27-243200083_1.fastq	bin_295	0.00008563639	0.00008448644	151	1787269	1
17119-05-27-243200083_1.fastq	bin_351	0.07743643	0.06602402	163696	2479340	1276
17119-05-27-243200083_1.fastq	bin_409	0.0005955299	0.0005457361	1951	3574988	14
17119-05-27-243200083_1.fastq	bin_404	15.3529415	0.7249175	2916875	4023734	411036
17119-05-27-243200083_1.fastq	bin_403	0.029597523	0.027292918	56181	2058446	413
17119-05-27-243200083_1.fastq	bin_142	0.022540739	0.019206224	37920	1974360	307
17119-05-27-243200083_1.fastq	bin_534	0.00013473412	0.00010078314	183	1815780	4
17119-05-27-243200083_1.fastq	bin_219	0.06606654	0.057175364	229913	4021190	1785
17119-05-27-243200083_1.fastq	bin_573	0	0	0	1367710	0
17119-05-27-243200083_1.fastq	bin_434	0.004335924	0.0040773614	5537	1357986	38
17119-05-27-243200083_1.fastq	bin_268	0.30150566	0.23670353	657423	2777411	5618
17119-05-27-243200083_1.fastq	bin_436	0.018055005	0.017480271	30697	1756094	210
17119-05-27-243200083_1.fastq	bin_352	0.0051620277	0.0011700701	1581	1351201	47
17119-05-27-243200083_1.fastq	bin_332	0.01576874	0.015304182	31468	2056170	218
17119-05-27-243200083_1.fastq	bin_414	0	0	0	2766412	0
17119-05-27-243200083_1.fastq	bin_328	0.03188821	0.030607099	51897	1695587	363
17119-05-27-243200083_1.fastq	bin_165	0	0	0	1250295	0
17119-05-27-243200083_1.fastq	bin_141	1.8839431	0.009002767	27232	3024848	38148
17119-05-27-243200083_1.fastq	bin_582	0.012040977	0.011578225	28892	2495374	199
17119-05-27-243200083_1.fastq	bin_284	0.0005400535	0.0004675765	2761	5904916	21
17119-05-27-243200083_1.fastq	bin_287	0.00018099308	0.000176768	301	1702797	2
17119-05-27-243200083_1.fastq	bin_195	0.0006118752	0.000490656	1116	2274506	11
17119-05-27-243200083_1.fastq	bin_467	0.0003603864	0.00030940946	761	2459524	7
17119-05-27-243200083_1.fastq	bin_110	0.00039310026	0.00035778823	1703	4759799	14
17119-05-27-243200083_1.fastq	bin_64	0.0003166838	0.00028166178	800	2840286	6
17119-05-27-243200083_1.fastq	bin_144	4.323188	0.9520398	1943157	2041046	59996
17119-05-27-243200083_1.fastq	bin_363	0.05648114	0.053301174	86653	1625724	613
17119-05-27-243200083_1.fastq	bin_257	0.00014962882	0.00012537082	509	4059956	11
17119-05-27-243200083_1.fastq	bin_176	0.0010677006	0.00080122583	3448	4303406	52
17119-05-27-243200083_1.fastq	bin_34	0.027987579	0.025682569	90657	3529904	714
17119-05-27-243200083_1.fastq	bin_29	0.20186839	0.048806146	90192	1847964	2487
17119-05-27-243200083_1.fastq	bin_556	5.1641245	0.7363669	1408709	1913053	65468
17119-05-27-243200083_1.fastq	bin_538	0.02157328	0.020942336	39286	1875913	271
17119-05-27-243200083_1.fastq	bin_377	0.6475862	0.4532792	1191361	2628316	11337
17119-05-27-243200083_1.fastq	bin_153	0.0004979614	0.0004940253	900	1821769	6
17119-05-27-243200083_1.fastq	bin_371	0.000029435729	0.000028680974	25	871658	1
17119-05-27-243200083_1.fastq	bin_39	0	0	0	2702593	0
17119-05-27-243200083_1.fastq	bin_464	0.0068743792	0.0065675424	28838	4390988	202
17119-05-27-243200083_1.fastq	bin_201	0.14861661	0.08484245	119842	1412524	1379
17119-05-27-243200083_1.fastq	bin_445	0.32317263	0.23985279	682758	2846571	6162
17119-05-27-243200083_1.fastq	bin_19	0.0006713808	0.00063006376	1319	2093439	13
17119-05-27-243200083_1.fastq	bin_207	0.00013788324	0.000113397575	520	4585636	5
17119-05-27-243200083_1.fastq	bin_239	0	0	0	1902677	0
17119-05-27-243200083_1.fastq	bin_108	0.0063384273	0.005714643	9875	1728017	75
17119-05-27-243200083_1.fastq	bin_188	0.000808999	0.00067237584	1025	1524445	8
17119-05-27-243200083_1.fastq	bin_505	0.010767002	0.010552667	24673	2338082	171
17119-05-27-243200083_1.fastq	bin_246	0.00062842935	0.000653706	653	998920	5
17119-05-27-243200083_1.fastq	bin_415	0.2531615	0.20691255	315660	1525572	2599
17119-05-27-243200083_1.fastq	bin_495	0.018822003	0.017712813	41084	2319451	294
17119-05-27-243200083_1.fastq	bin_48	0	0	0	2331821	0
17119-05-27-243200083_1.fastq	bin_280	0.005117943	0.00030836315	640	2075475	186
17119-05-27-243200083_1.fastq	bin_203	0.0000012304315	0.00002538921	42	1654246	14
17119-05-27-243200083_1.fastq	bin_211	0.18502602	0.097622275	190866	1955148	2661
17119-05-27-243200083_1.fastq	bin_359	0.27704963	0.22364977	384165	1717708	3181
17119-05-27-243200083_1.fastq	bin_448	0.37086034	0.24671626	485696	1968642	4780
17119-05-27-243200083_1.fastq	bin_547	0.24738955	0.20877752	357938	1714447	2819
17119-05-27-243200083_1.fastq	bin_341	0.021307005	0.020529814	44873	2185748	315
17119-05-27-243200083_1.fastq	bin_80	0.0035168645	0.002429101	6153	2533036	103
17119-05-27-243200083_1.fastq	bin_115	0.055384535	0.046773788	90096	1926207	717
17119-05-27-243200083_1.fastq	bin_426	0	0	0	1526143	0
17119-05-27-243200083_1.fastq	bin_471	0.022410978	0.021144876	43237	2044798	308
17119-05-27-243200083_1.fastq	bin_230	0.4008939	0.26061222	528888	2029406	5474
17119-05-27-243200083_1.fastq	bin_583	0.011792678	0.009677858	23849	2464285	245
17119-05-27-243200083_1.fastq	bin_518	0.31698695	0.23787667	670983	2820718	6019
17119-05-27-243200083_1.fastq	bin_422	0.042774178	0.03814933	55367	1451323	416
17119-05-27-243200083_1.fastq	bin_236	14.609974	0.67760223	2957117	4364090	426045
17119-05-27-243200083_1.fastq	bin_283	17.191862	0.96896267	2395424	2472153	282891
17119-05-27-243200083_1.fastq	bin_456	0.03912719	0.03525675	51995	1474753	386
17119-05-27-243200083_1.fastq	bin_155	0.00043011497	0.00041224217	1811	4393049	13
17119-05-27-243200083_1.fastq	bin_14	0.012185785	0.0058217556	15461	2655728	248
17119-05-27-243200083_1.fastq	bin_516	24.43178	0.98571074	2277252	2310264	375303
17119-05-27-243200083_1.fastq	bin_138	0.025857173	0.0135131385	54559	4037478	716
17119-05-27-243200083_1.fastq	bin_98	0.0061057094	0.0056083235	11051	1970464	80
17119-05-27-243200083_1.fastq	bin_1	0.000026264092	0.0000131134475	25	1906440	2
17119-05-27-243200083_1.fastq	bin_243	0.00015876803	0.00015862187	336	2118245	3
17119-05-27-243200083_1.fastq	bin_442	0.023039363	0.020454925	49679	2428706	378
17119-05-27-243200083_1.fastq	bin_193	0	0	0	1374643	0
17119-05-27-243200083_1.fastq	bin_318	0.29181597	0.23157233	641934	2772067	5410
17119-05-27-243200083_1.fastq	bin_286	0	0	0	1737483	0
17119-05-27-243200083_1.fastq	bin_89	0.00030763002	0.00030701677	901	2934693	6
17119-05-27-243200083_1.fastq	bin_73	0.017544862	0.016758196	33484	1998067	234
17119-05-27-243200083_1.fastq	bin_97	0.00002574733	0.000025424119	48	1887971	1
17119-05-27-243200083_1.fastq	bin_288	0.00034445594	0.0002942658	812	2759410	8
17119-05-27-243200083_1.fastq	bin_507	0.2772747	0.2216055	585142	2640467	4903
17119-05-27-243200083_1.fastq	bin_366	0.28846937	0.23659444	671411	2837814	5482
