Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-23-243200073_1.fastq	bin_178	0.0016777967	0.0013486876	4097	3037768	36
17119-05-23-243200073_1.fastq	bin_577	1.1255354	0.6069368	1374599	2264814	16978
17119-05-23-243200073_1.fastq	bin_154	0.017645359	0.01393446	30085	2159036	257
17119-05-23-243200073_1.fastq	bin_265	0.046253588	0.036726717	86708	2360897	734
17119-05-23-243200073_1.fastq	bin_183	0.0094554275	0.0073816557	16116	2183250	139
17119-05-23-243200073_1.fastq	bin_85	13.739705	0.9527562	3973286	4170307	404001
17119-05-23-243200073_1.fastq	bin_360	0.0128556825	0.0020040802	2558	1276396	126
17119-05-23-243200073_1.fastq	bin_585	0.09112847	0.017106684	35725	2088365	1612
17119-05-23-243200073_1.fastq	bin_55	0.001108522	0.00016191449	302	1865182	43
17119-05-23-243200073_1.fastq	bin_508	3.854574	0.80013114	926119	1157459	29635
17119-05-23-243200073_1.fastq	bin_457	0.6496239	0.42841285	819014	1911740	8228
17119-05-23-243200073_1.fastq	bin_439	15.304342	0.9988171	2008754	2011133	205159
17119-05-23-243200073_1.fastq	bin_25	8.845017	0.8981213	4273315	4758060	281897
17119-05-23-243200073_1.fastq	bin_450	0.009505862	0.0061413664	15278	2487720	168
17119-05-23-243200073_1.fastq	bin_506	0.24804313	0.20426884	584693	2862370	4722
17119-05-23-243200073_1.fastq	bin_316	2.7731984	0.123790935	350774	2833600	57251
17119-05-23-243200073_1.fastq	bin_181	0.00069476204	0.0006125824	1931	3152229	16
17119-05-23-243200073_1.fastq	bin_338	16.379917	0.99938923	2645763	2647380	289109
17119-05-23-243200073_1.fastq	bin_42	1.7761178	0.6469659	1560487	2412008	33503
17119-05-23-243200073_1.fastq	bin_63	0	0	0	1800754	0
17119-05-23-243200073_1.fastq	bin_279	0.09712628	0.027808618	62793	2258041	1523
17119-05-23-243200073_1.fastq	bin_113	0.3812917	0.23538889	384834	1634886	4268
17119-05-23-243200073_1.fastq	bin_129	0.00029769086	0.00030693092	546	1778902	27
17119-05-23-243200073_1.fastq	bin_119	73.38653	0.9913386	2688555	2712045	1314107
17119-05-23-243200073_1.fastq	bin_54	0.32938868	0.14261024	370554	2598369	5861
17119-05-23-243200073_1.fastq	bin_67	0.013279625	0.0100527145	29814	2965766	264
17119-05-23-243200073_1.fastq	bin_281	0.44004118	0.3028329	1315236	4343108	12842
17119-05-23-243200073_1.fastq	bin_101	0.08996333	0.00057305896	996	1738041	1113
17119-05-23-243200073_1.fastq	bin_260	0.0054006237	0.004802721	11686	2433204	97
17119-05-23-243200073_1.fastq	bin_499	19.800657	0.94656855	1501324	1586070	206314
17119-05-23-243200073_1.fastq	bin_386	1.1457511	0.5887579	1221095	2074019	15848
17119-05-23-243200073_1.fastq	bin_475	23.450706	0.99802965	1976441	1980343	309767
17119-05-23-243200073_1.fastq	bin_128	0.001672462	0.0012939932	3614	2792905	48
17119-05-23-243200073_1.fastq	bin_185	9.940538	0.7953386	2123989	2670547	176947
17119-05-23-243200073_1.fastq	bin_580	0.006657732	0.006355464	15180	2388496	106
17119-05-23-243200073_1.fastq	bin_86	0.19485348	0.13667676	247254	1809042	2358
17119-05-23-243200073_1.fastq	bin_326	0.008638691	0.0052981796	12808	2417434	156
17119-05-23-243200073_1.fastq	bin_224	0.4090341	0.004198371	8528	2031264	7712
17119-05-23-243200073_1.fastq	bin_362	10.735416	0.8834769	1705470	1930407	138128
17119-05-23-243200073_1.fastq	bin_222	0.009385986	0.0065650754	8201	1249186	127
17119-05-23-243200073_1.fastq	bin_574	0.17597394	0.12986091	367366	2828919	3613
17119-05-23-243200073_1.fastq	bin_584	0.09984161	0.078179024	222371	2844382	1913
17119-05-23-243200073_1.fastq	bin_169	0.0013446327	0.001206092	1595	1322453	15
17119-05-23-243200073_1.fastq	bin_139	0.10717577	0.018467367	41873	2267405	1742
17119-05-23-243200073_1.fastq	bin_99	0.5325244	0.22628409	454409	2008135	7299
17119-05-23-243200073_1.fastq	bin_264	0.0018833972	0.0012372601	6319	5107253	81
17119-05-23-243200073_1.fastq	bin_81	0.3625544	0.043109044	104072	2414157	5976
17119-05-23-243200073_1.fastq	bin_425	0.6449848	0.012054903	18526	1536802	6697
17119-05-23-243200073_1.fastq	bin_501	0.3967914	0.017730301	28860	1627722	4406
17119-05-23-243200073_1.fastq	bin_531	0.21756034	0.12200168	295414	2421393	3618
17119-05-23-243200073_1.fastq	bin_20	0.907791	0.5061499	1044207	2063039	12658
17119-05-23-243200073_1.fastq	bin_396	0.057817545	0.039325297	182039	4629056	2505
17119-05-23-243200073_1.fastq	bin_93	0.003358162	0.0031308439	7621	2434168	61
17119-05-23-243200073_1.fastq	bin_373	22.247847	0.97206324	1712026	1761229	257401
17119-05-23-243200073_1.fastq	bin_393	55.618206	0.999917	3058070	3058324	1132248
17119-05-23-243200073_1.fastq	bin_353	3.1276205	0.76704866	704064	917887	19059
17119-05-23-243200073_1.fastq	bin_82	0.44066373	0.31804273	1311667	4124185	12178
17119-05-23-243200073_1.fastq	bin_46	16.489502	0.99935645	2501641	2503252	275542
17119-05-23-243200073_1.fastq	bin_41	0.00061970274	0.0005035202	1070	2125039	12
17119-05-23-243200073_1.fastq	bin_162	0.013368324	0.0027913104	4857	1740043	182
17119-05-23-243200073_1.fastq	bin_77	0.0008307627	0.0006405705	756	1180198	15
17119-05-23-243200073_1.fastq	bin_400	6.993539	0.9756514	1593666	1633438	74811
17119-05-23-243200073_1.fastq	bin_485	0.0009284787	0.0005127052	1466	2859343	43
17119-05-23-243200073_1.fastq	bin_166	0.0063388725	0.0042859823	8882	2072337	92
17119-05-23-243200073_1.fastq	bin_358	10.756964	0.8864089	1685815	1901848	136556
17119-05-23-243200073_1.fastq	bin_51	2.4199476	0.01708375	49604	2903578	47659
17119-05-23-243200073_1.fastq	bin_56	0.23496108	0.01552783	43868	2825121	4917
17119-05-23-243200073_1.fastq	bin_277	9.386183	0.91824627	4400922	4792747	314486
17119-05-23-243200073_1.fastq	bin_476	0.38998517	0.021176452	30846	1456618	3823
17119-05-23-243200073_1.fastq	bin_555	7.482583	0.9036852	3684508	4077203	203333
17119-05-23-243200073_1.fastq	bin_344	16.587448	0.9994004	2663344	2664942	295201
17119-05-23-243200073_1.fastq	bin_364	0.08153661	0.05364799	111039	2069770	1106
17119-05-23-243200073_1.fastq	bin_40	0.0056313495	0.0040827747	6026	1475957	85
17119-05-23-243200073_1.fastq	bin_161	0.15789506	0.010736683	16122	1501581	1702
17119-05-23-243200073_1.fastq	bin_528	0.18203558	0.036743797	87345	2377136	2962
17119-05-23-243200073_1.fastq	bin_21	0.10655908	0.08162756	360841	4420578	3192
17119-05-23-243200073_1.fastq	bin_430	0.16473392	0.12671821	359487	2836901	3404
17119-05-23-243200073_1.fastq	bin_453	14.496262	0.9941986	1867627	1878525	180823
17119-05-23-243200073_1.fastq	bin_147	0.0053840247	0.003690417	7058	1912521	126
17119-05-23-243200073_1.fastq	bin_517	0.16827537	0.13002631	368962	2837595	3459
17119-05-23-243200073_1.fastq	bin_251	0.0012047334	0.00092444796	4328	4681713	49
17119-05-23-243200073_1.fastq	bin_198	0.38414815	0.23516876	534421	2272500	5960
17119-05-23-243200073_1.fastq	bin_405	0.00038578952	0.00030748599	498	1619586	5
17119-05-23-243200073_1.fastq	bin_455	0.0014047637	0.0013110249	4026	3070880	35
17119-05-23-243200073_1.fastq	bin_382	0.004829416	0.004388207	10884	2480284	89
17119-05-23-243200073_1.fastq	bin_76	0.00067065086	0.0006116559	810	1324274	9
17119-05-23-243200073_1.fastq	bin_88	0.019665781	0.0018629883	5145	2761692	1088
17119-05-23-243200073_1.fastq	bin_186	0.017195133	0.013711489	31961	2330965	269
17119-05-23-243200073_1.fastq	bin_399	0.16030829	0.1296905	368006	2837571	3074
17119-05-23-243200073_1.fastq	bin_292	0.008153995	0.005001073	8671	1733828	153
17119-05-23-243200073_1.fastq	bin_38	0.26658142	0.1371974	352917	2572330	4782
17119-05-23-243200073_1.fastq	bin_275	0.21872392	0.16719364	328113	1962473	2878
17119-05-23-243200073_1.fastq	bin_346	0.003135121	0.0029586565	5489	1855234	41
17119-05-23-243200073_1.fastq	bin_477	3.41205	0.7887321	743466	942609	21377
17119-05-23-243200073_1.fastq	bin_304	0.0038213022	0.002835047	7580	2673677	82
17119-05-23-243200073_1.fastq	bin_295	0.011655624	0.008424026	15056	1787269	153
17119-05-23-243200073_1.fastq	bin_351	16.50668	0.9956855	2468643	2479340	271885
17119-05-23-243200073_1.fastq	bin_409	0.009257886	0.0037331593	13346	3574988	251
17119-05-23-243200073_1.fastq	bin_404	11.317868	0.98041946	3944947	4023734	303132
17119-05-23-243200073_1.fastq	bin_403	15.813802	0.9995628	2057546	2058446	217382
17119-05-23-243200073_1.fastq	bin_142	0.048399184	0.0005135841	1014	1974360	979
17119-05-23-243200073_1.fastq	bin_534	0.009455329	0.007890824	14328	1815780	127
17119-05-23-243200073_1.fastq	bin_219	0.30600938	0.044300817	178142	4021190	8580
