Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-13-243200076_1.fastq	bin_178	0	0	0	3037768	0
17119-05-13-243200076_1.fastq	bin_577	0.037031997	0.035083674	79458	2264814	563
17119-05-13-243200076_1.fastq	bin_154	0.003564253	0.0031458484	6792	2159036	51
17119-05-13-243200076_1.fastq	bin_265	0.009071837	0.0074281087	17537	2360897	149
17119-05-13-243200076_1.fastq	bin_183	0.0130407065	0.010427574	22766	2183250	191
17119-05-13-243200076_1.fastq	bin_85	2.3161573	0.41412756	1727039	4170307	87156
17119-05-13-243200076_1.fastq	bin_360	0.00021027161	0.00010184927	130	1276396	2
17119-05-13-243200076_1.fastq	bin_585	0.009066171	0.0053376686	11147	2088365	161
17119-05-13-243200076_1.fastq	bin_55	0.013267979	0.010734073	20021	1865182	182
17119-05-13-243200076_1.fastq	bin_508	0.05894297	0.051865336	60032	1157459	456
17119-05-13-243200076_1.fastq	bin_457	0.03531272	0.03321215	63493	1911740	450
17119-05-13-243200076_1.fastq	bin_439	0.034339074	0.0325518	65466	2011133	471
17119-05-13-243200076_1.fastq	bin_25	0.64755744	0.35718507	1699508	4758060	20661
17119-05-13-243200076_1.fastq	bin_450	0.009427345	0.0091051245	22651	2487720	169
17119-05-13-243200076_1.fastq	bin_506	0.011058903	0.01089342	31181	2862370	210
17119-05-13-243200076_1.fastq	bin_316	79.76104	0.9996552	2832623	2833600	1509243
17119-05-13-243200076_1.fastq	bin_181	0	0	0	3152229	0
17119-05-13-243200076_1.fastq	bin_338	0.08450248	0.078323096	207351	2647380	1512
17119-05-13-243200076_1.fastq	bin_42	0.20678642	0.012089927	29161	2412008	10526
17119-05-13-243200076_1.fastq	bin_63	0.00007346805	0.00004498116	81	1800754	3
17119-05-13-243200076_1.fastq	bin_279	6.2615232	0.026929537	60808	2258041	94436
17119-05-13-243200076_1.fastq	bin_113	0.008489918	0.0058273175	9527	1634886	663
17119-05-13-243200076_1.fastq	bin_129	0.010893907	0.010050019	17878	1778902	147
17119-05-13-243200076_1.fastq	bin_119	0.029452013	0.00465479	12624	2712045	536
17119-05-13-243200076_1.fastq	bin_54	0.6601866	0.23478459	610057	2598369	16399
17119-05-13-243200076_1.fastq	bin_67	0.013022315	0.011630385	34493	2965766	263
17119-05-13-243200076_1.fastq	bin_281	0.0020216668	0.0019430786	8439	4343108	59
17119-05-13-243200076_1.fastq	bin_101	0.00027507107	0.00027272085	474	1738041	4
17119-05-13-243200076_1.fastq	bin_260	0.006674789	0.0065082912	15836	2433204	108
17119-05-13-243200076_1.fastq	bin_499	0.013059694	0.012008928	19047	1586070	139
17119-05-13-243200076_1.fastq	bin_386	0.12802061	0.110596865	229380	2074019	1782
17119-05-13-243200076_1.fastq	bin_475	0.012279761	0.01202014	23804	1980343	162
17119-05-13-243200076_1.fastq	bin_128	0	0	0	2792905	0
17119-05-13-243200076_1.fastq	bin_185	0.0014977693	0.0014143169	3777	2670547	29
17119-05-13-243200076_1.fastq	bin_580	0.0074125296	0.0072589614	17338	2388496	120
17119-05-13-243200076_1.fastq	bin_86	0.010234969	0.008471888	15326	1809042	134
17119-05-13-243200076_1.fastq	bin_326	0.0078379065	0.0072088833	17427	2417434	135
17119-05-13-243200076_1.fastq	bin_224	0.0038384518	0.00079556374	1616	2031264	64
17119-05-13-243200076_1.fastq	bin_362	0.028198846	0.02668401	51511	1930407	368
17119-05-13-243200076_1.fastq	bin_222	0	0	0	1249186	0
17119-05-13-243200076_1.fastq	bin_574	76.26959	0.9997416	2828188	2828919	1438189
17119-05-13-243200076_1.fastq	bin_584	0.87775373	0.496466	1412139	2844382	16594
17119-05-13-243200076_1.fastq	bin_169	0.0012886388	0.00079927227	1057	1322453	11
17119-05-13-243200076_1.fastq	bin_139	0.062692635	0.05702819	129306	2267405	963
17119-05-13-243200076_1.fastq	bin_99	0.015760547	0.010472404	21030	2008135	230
17119-05-13-243200076_1.fastq	bin_264	0.20688196	0.16324294	833723	5107253	7185
17119-05-13-243200076_1.fastq	bin_81	0.081025034	0.069939114	168844	2414157	1330
17119-05-13-243200076_1.fastq	bin_425	0.04620613	0.04384755	67385	1536802	474
17119-05-13-243200076_1.fastq	bin_501	0.048258763	0.0439897	71603	1627722	527
17119-05-13-243200076_1.fastq	bin_531	0.2457653	0.20908047	506266	2421393	3974
17119-05-13-243200076_1.fastq	bin_20	0.123364	0.1061502	218992	2063039	1717
17119-05-13-243200076_1.fastq	bin_396	0.032391813	0.028515533	132000	4629056	1043
17119-05-13-243200076_1.fastq	bin_93	0	0	0	2434168	0
17119-05-13-243200076_1.fastq	bin_373	0.011195442	0.0104551995	18414	1761229	132
17119-05-13-243200076_1.fastq	bin_393	0.041461714	0.0398241	121795	3058324	883
17119-05-13-243200076_1.fastq	bin_353	0.049797505	0.04596971	42195	917887	307
17119-05-13-243200076_1.fastq	bin_82	0.0005510373	0.0005118587	2111	4124185	15
17119-05-13-243200076_1.fastq	bin_46	0.092106014	0.07761783	194297	2503252	1553
17119-05-13-243200076_1.fastq	bin_41	0	0	0	2125039	0
17119-05-13-243200076_1.fastq	bin_162	0.00022315868	0.00020344325	354	1740043	5
17119-05-13-243200076_1.fastq	bin_77	0	0	0	1180198	0
17119-05-13-243200076_1.fastq	bin_400	0.012173621	0.011472122	18739	1633438	130
17119-05-13-243200076_1.fastq	bin_485	0.000053220316	0.000075192096	215	2859343	3
17119-05-13-243200076_1.fastq	bin_166	4.0159016	0.96650064	2002915	2072337	55055
17119-05-13-243200076_1.fastq	bin_358	0.027393814	0.026284436	49989	1901848	352
17119-05-13-243200076_1.fastq	bin_51	0.799027	0.008312158	24135	2903578	16500
17119-05-13-243200076_1.fastq	bin_56	0.007810662	0.0072736708	20549	2825121	796
17119-05-13-243200076_1.fastq	bin_277	1.6259917	0.5362171	2569953	4792747	61221
17119-05-13-243200076_1.fastq	bin_476	0.030926492	0.029662548	43207	1456618	303
17119-05-13-243200076_1.fastq	bin_555	0.53626996	0.3392117	1383035	4077203	14613
17119-05-13-243200076_1.fastq	bin_344	0.49657795	0.084672384	225647	2664942	12156
