Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-14-243200089_1.fastq	bin_178	0.000044117627	0.000032589716	99	3037768	4
17119-05-14-243200089_1.fastq	bin_577	28.495918	0.989215	2240388	2264814	428541
17119-05-14-243200089_1.fastq	bin_154	2.252942	0.47745383	1030840	2159036	32089
17119-05-14-243200089_1.fastq	bin_265	0.007923482	0.004758361	11234	2360897	156
17119-05-14-243200089_1.fastq	bin_183	0.00350772	0.002837055	6194	2183250	50
17119-05-14-243200089_1.fastq	bin_85	11.958815	0.9347748	3898298	4170307	352629
17119-05-14-243200089_1.fastq	bin_360	0.0024124624	0.0012472618	1592	1276396	29
17119-05-14-243200089_1.fastq	bin_585	0.04691158	0.015266488	31882	2088365	824
17119-05-14-243200089_1.fastq	bin_55	0.012730316	0.0043223663	8062	1865182	176
17119-05-14-243200089_1.fastq	bin_508	2.9487433	0.74055237	857159	1157459	22654
17119-05-14-243200089_1.fastq	bin_457	15.379311	0.9048249	1729790	1911740	194478
17119-05-14-243200089_1.fastq	bin_439	21.3074	0.99907666	2009276	2011133	285411
17119-05-14-243200089_1.fastq	bin_25	10.219452	0.91011924	4330402	4758060	324972
17119-05-14-243200089_1.fastq	bin_450	0.84365135	0.5388195	1340432	2487720	13989
17119-05-14-243200089_1.fastq	bin_506	1.1701627	0.6081352	1740708	2862370	22213
17119-05-14-243200089_1.fastq	bin_316	3.7004695	0.27183867	770282	2833600	75824
17119-05-14-243200089_1.fastq	bin_181	0.00044740885	0.0001779693	561	3152229	11
17119-05-14-243200089_1.fastq	bin_338	23.25375	0.9992661	2645437	2647380	410725
17119-05-14-243200089_1.fastq	bin_42	10.987636	0.99958414	2411005	2412008	185145
17119-05-14-243200089_1.fastq	bin_63	0.001562918	0.00069026643	1243	1800754	21
17119-05-14-243200089_1.fastq	bin_279	0.03709181	0.015470932	34934	2258041	622
17119-05-14-243200089_1.fastq	bin_113	0.012118056	0.006122751	10010	1634886	170
17119-05-14-243200089_1.fastq	bin_129	0.015855985	0.015090769	26845	1778902	204
17119-05-14-243200089_1.fastq	bin_119	0.04612122	0.023446882	63589	2712045	861
17119-05-14-243200089_1.fastq	bin_54	2.8980103	0.89693534	2330569	2598369	50231
17119-05-14-243200089_1.fastq	bin_67	1.3556389	0.5437354	1612592	2965766	26569
17119-05-14-243200089_1.fastq	bin_281	1.4932766	0.6783007	2945933	4343108	43487
17119-05-14-243200089_1.fastq	bin_101	0.009948404	0.00074624247	1297	1738041	151
17119-05-14-243200089_1.fastq	bin_260	0.9774182	0.3281706	798506	2433204	15807
17119-05-14-243200089_1.fastq	bin_499	6.084967	0.9461184	1500610	1586070	63502
17119-05-14-243200089_1.fastq	bin_386	117.418846	0.998042	2069958	2074019	1626675
17119-05-14-243200089_1.fastq	bin_475	6.540716	0.98477536	1950193	1980343	86565
17119-05-14-243200089_1.fastq	bin_128	0.0005216653	0.00034838277	973	2792905	20
17119-05-14-243200089_1.fastq	bin_185	0.011191623	0.010673843	28505	2670547	203
17119-05-14-243200089_1.fastq	bin_580	0.8292099	0.5473616	1307371	2388496	13183
17119-05-14-243200089_1.fastq	bin_86	0.26509663	0.12796994	231503	1809042	3256
17119-05-14-243200089_1.fastq	bin_326	0.854709	0.54931384	1327930	2417434	13763
17119-05-14-243200089_1.fastq	bin_224	0.19739892	0.009966209	20244	2031264	3427
17119-05-14-243200089_1.fastq	bin_362	14.784104	0.8883453	1714868	1930407	190064
17119-05-14-243200089_1.fastq	bin_222	0.007923181	0.0051753703	6465	1249186	117
17119-05-14-243200089_1.fastq	bin_574	0.3677751	0.27414677	775539	2828919	7290
17119-05-14-243200089_1.fastq	bin_584	0.27329892	0.21258642	604677	2844382	5250
17119-05-14-243200089_1.fastq	bin_169	0.0025873876	0.0016976029	2245	1322453	28
