Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-30-243200082_1.fastq	bin_178	0.00034597507	0.00011389941	346	3037768	24
17119-05-30-243200082_1.fastq	bin_577	0.40004244	0.28688228	649735	2264814	6042
17119-05-30-243200082_1.fastq	bin_154	0.11236787	0.064101756	138398	2159036	1604
17119-05-30-243200082_1.fastq	bin_265	0.9585395	0.4968116	1172921	2360897	15086
17119-05-30-243200082_1.fastq	bin_183	0.000071848306	0.00006916295	151	2183250	1
17119-05-30-243200082_1.fastq	bin_85	13.888726	0.9497632	3960804	4170307	408989
17119-05-30-243200082_1.fastq	bin_360	0.00060331775	0.00047790812	610	1276396	9
17119-05-30-243200082_1.fastq	bin_585	18.780134	0.9902335	2067969	2088365	261167
17119-05-30-243200082_1.fastq	bin_55	0.0017098556	0.00066588674	1242	1865182	61
17119-05-30-243200082_1.fastq	bin_508	0.08864142	0.0730825	84590	1157459	687
17119-05-30-243200082_1.fastq	bin_457	0.2236122	0.18083003	345700	1911740	2836
17119-05-30-243200082_1.fastq	bin_439	0.016946843	0.01614811	32476	2011133	232
17119-05-30-243200082_1.fastq	bin_25	1.4364641	0.4724787	2248082	4758060	46313
17119-05-30-243200082_1.fastq	bin_450	0.013875064	0.007161176	17815	2487720	298
17119-05-30-243200082_1.fastq	bin_506	0.8983941	0.5120676	1465727	2862370	17043
17119-05-30-243200082_1.fastq	bin_316	80.03139	0.9996856	2832709	2833600	1514220
17119-05-30-243200082_1.fastq	bin_181	0	0	0	3152229	0
17119-05-30-243200082_1.fastq	bin_338	0.0446928	0.040459245	107111	2647380	801
17119-05-30-243200082_1.fastq	bin_42	0.20343679	0.003328347	8028	2412008	10637
17119-05-30-243200082_1.fastq	bin_63	0.0010067419	0.0009323872	1679	1800754	20
17119-05-30-243200082_1.fastq	bin_279	0.26728904	0.01382703	31222	2258041	4562
17119-05-30-243200082_1.fastq	bin_113	0.0027602965	0.002086384	3411	1634886	450
17119-05-30-243200082_1.fastq	bin_129	0.039926097	0.03745906	66636	1778902	484
17119-05-30-243200082_1.fastq	bin_119	0.11162588	0.045542017	123512	2712045	2048
17119-05-30-243200082_1.fastq	bin_54	0.5650462	0.09531248	247657	2598369	15015
17119-05-30-243200082_1.fastq	bin_67	1.4469665	0.5365764	1591360	2965766	28761
17119-05-30-243200082_1.fastq	bin_281	0.008803021	0.007072124	30715	4343108	263
17119-05-30-243200082_1.fastq	bin_101	0.004338463	0.003753076	6523	1738041	54
