Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-25-243200085_1.fastq	bin_178	0.000024214938	0.000012838374	39	3037768	2
17119-05-25-243200085_1.fastq	bin_577	0.099230304	0.08657267	196071	2264814	1510
17119-05-25-243200085_1.fastq	bin_154	0.051762253	0.039337926	84932	2159036	740
17119-05-25-243200085_1.fastq	bin_265	0.0012466882	0.001036894	2448	2360897	21
17119-05-25-243200085_1.fastq	bin_183	0.000071848306	0.00006916295	151	2183250	1
17119-05-25-243200085_1.fastq	bin_85	6.339164	0.5087988	2121847	4170307	213314
17119-05-25-243200085_1.fastq	bin_360	0.021937799	0.017098142	21824	1276396	182
17119-05-25-243200085_1.fastq	bin_585	0.013876665	0.012845934	26827	2088365	198
17119-05-25-243200085_1.fastq	bin_55	0.0073112384	0.0049464344	9226	1865182	113
17119-05-25-243200085_1.fastq	bin_508	8.494384	0.93700856	1084549	1157459	65903
17119-05-25-243200085_1.fastq	bin_457	0.11701466	0.10249406	195942	1911740	1489
17119-05-25-243200085_1.fastq	bin_439	0.25565416	0.11128304	223805	2011133	3574
17119-05-25-243200085_1.fastq	bin_25	3.023761	0.5499594	2616740	4758060	97951
17119-05-25-243200085_1.fastq	bin_450	0.035694096	0.03391057	84360	2487720	595
17119-05-25-243200085_1.fastq	bin_506	0.01722845	0.0164521	47092	2862370	330
17119-05-25-243200085_1.fastq	bin_316	81.753265	0.99964356	2832590	2833600	1553265
17119-05-25-243200085_1.fastq	bin_181	0.0000079894435	0.000007930896	25	3152229	1
17119-05-25-243200085_1.fastq	bin_338	0.06805069	0.064509064	170780	2647380	1210
17119-05-25-243200085_1.fastq	bin_42	0.30527753	0.0052429345	12646	2412008	15974
17119-05-25-243200085_1.fastq	bin_63	0	0	0	1800754	0
17119-05-25-243200085_1.fastq	bin_279	0.32099104	0.011206617	25305	2258041	5361
17119-05-25-243200085_1.fastq	bin_113	0.012465815	0.009878976	16151	1634886	141
17119-05-25-243200085_1.fastq	bin_129	0.45277992	0.29330677	521764	1778902	5491
17119-05-25-243200085_1.fastq	bin_119	0.08673789	0.05429519	147251	2712045	1562
17119-05-25-243200085_1.fastq	bin_54	0.061453287	0.0073496103	19097	2598369	4476
17119-05-25-243200085_1.fastq	bin_67	0.005911967	0.005178089	15357	2965766	126
17119-05-25-243200085_1.fastq	bin_281	0.006284015	0.0060021533	26068	4343108	185
17119-05-25-243200085_1.fastq	bin_101	10.954748	0.84029895	1460474	1738041	128656
17119-05-25-243200085_1.fastq	bin_260	0.022660784	0.021479908	52265	2433204	367
17119-05-25-243200085_1.fastq	bin_499	2.1199894	0.6630729	1051680	1586070	22250
17119-05-25-243200085_1.fastq	bin_386	0.0046384744	0.004057822	8416	2074019	69
17119-05-25-243200085_1.fastq	bin_475	2.6112974	0.75975525	1504576	1980343	34625
17119-05-25-243200085_1.fastq	bin_128	0	0	0	2792905	0
17119-05-25-243200085_1.fastq	bin_185	0.23342577	0.19419317	518602	2670547	4169
17119-05-25-243200085_1.fastq	bin_580	0.039525803	0.03748426	89531	2388496	632
17119-05-25-243200085_1.fastq	bin_86	0.025261013	0.02064297	37344	1809042	312
17119-05-25-243200085_1.fastq	bin_326	0.036459323	0.03440549	83173	2417434	593
17119-05-25-243200085_1.fastq	bin_224	0.0036201677	0.00035642833	724	2031264	68
17119-05-25-243200085_1.fastq	bin_362	0.21460074	0.14879298	287231	1930407	2811
17119-05-25-243200085_1.fastq	bin_222	0	0	0	1249186	0
17119-05-25-243200085_1.fastq	bin_574	76.4579	0.99973524	2828170	2828919	1445131
17119-05-25-243200085_1.fastq	bin_584	0.025725858	0.012851649	36555	2844382	492
17119-05-25-243200085_1.fastq	bin_169	2.9660723	0.8071357	1067399	1322453	26242
17119-05-25-243200085_1.fastq	bin_139	0.26897162	0.2239591	507806	2267405	4074
17119-05-25-243200085_1.fastq	bin_99	0.025584348	0.021255044	42683	2008135	352
17119-05-25-243200085_1.fastq	bin_264	0.06496678	0.05849583	298753	5107253	2299
17119-05-25-243200085_1.fastq	bin_81	0.7842611	0.24046862	580529	2414157	13510
17119-05-25-243200085_1.fastq	bin_425	2.7043636	0.75984675	1167734	1536802	27549
17119-05-25-243200085_1.fastq	bin_501	2.8812234	0.7594804	1236223	1627722	31380
17119-05-25-243200085_1.fastq	bin_531	0.005374801	0.003369961	8160	2421393	193
