Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-33-243200064_1.fastq	bin_178	0.008904795	0.0074528405	22640	3037768	183
17119-05-33-243200064_1.fastq	bin_577	0.0060498253	0.0057708933	13070	2264814	103
17119-05-33-243200064_1.fastq	bin_154	0.56903774	0.22101901	477188	2159036	8101
17119-05-33-243200064_1.fastq	bin_265	0.9602907	0.4022505	949672	2360897	15458
17119-05-33-243200064_1.fastq	bin_183	0.0071039423	0.006348334	13860	2183250	102
17119-05-33-243200064_1.fastq	bin_85	5.4406843	0.66564476	2775943	4170307	169221
17119-05-33-243200064_1.fastq	bin_360	0.0030675393	0.0028063392	3582	1276396	26
17119-05-33-243200064_1.fastq	bin_585	10.16962	0.9926857	2073090	2088365	141637
17119-05-33-243200064_1.fastq	bin_55	0.006660927	0.0027568354	5142	1865182	146
17119-05-33-243200064_1.fastq	bin_508	0.044980735	0.03739571	43284	1157459	348
17119-05-33-243200064_1.fastq	bin_457	0.0043527842	0.004194608	8019	1911740	55
17119-05-33-243200064_1.fastq	bin_439	0.31052217	0.23022197	463007	2011133	4187
17119-05-33-243200064_1.fastq	bin_25	1.6499522	0.5489834	2612096	4758060	53471
17119-05-33-243200064_1.fastq	bin_450	0.039801974	0.016053254	39936	2487720	870
17119-05-33-243200064_1.fastq	bin_506	0.011803807	0.0115607	33091	2862370	227
17119-05-33-243200064_1.fastq	bin_316	4.6386695	0.16616	470831	2833600	90969
17119-05-33-243200064_1.fastq	bin_181	0.017292032	0.015356752	48408	3152229	374
17119-05-33-243200064_1.fastq	bin_338	46.71101	0.99940205	2645797	2647380	824078
17119-05-33-243200064_1.fastq	bin_42	0.15163563	0.006500393	15679	2412008	8032
17119-05-33-243200064_1.fastq	bin_63	0.00782033	0.005762586	10377	1800754	102
17119-05-33-243200064_1.fastq	bin_279	0.03849552	0.014770768	33353	2258041	655
17119-05-33-243200064_1.fastq	bin_113	0.031565797	0.027278354	44597	1634886	1982
17119-05-33-243200064_1.fastq	bin_129	0.004047017	0.0039906637	7099	1778902	104
