Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-11-243200091_1.fastq	bin_178	0.0016887431	0.00055962143	1700	3037768	50
17119-05-11-243200091_1.fastq	bin_577	0.26553845	0.21631931	489923	2264814	3997
17119-05-11-243200091_1.fastq	bin_154	0.0036826336	0.0032120817	6935	2159036	55
17119-05-11-243200091_1.fastq	bin_265	0.0011393772	0.00068109704	1608	2360897	21
17119-05-11-243200091_1.fastq	bin_183	4.3597674	0.9346804	2040641	2183250	62483
17119-05-11-243200091_1.fastq	bin_85	8.0298605	0.69717747	2907444	4170307	249960
17119-05-11-243200091_1.fastq	bin_360	0.0015107206	0.0012817339	1636	1276396	14
17119-05-11-243200091_1.fastq	bin_585	0.0012275253	0.000697675	1457	2088365	20
17119-05-11-243200091_1.fastq	bin_55	0.0051480695	0.003810352	7107	1865182	84
17119-05-11-243200091_1.fastq	bin_508	19.016665	0.88351554	1022633	1157459	146652
17119-05-11-243200091_1.fastq	bin_457	0.15557204	0.13588981	259786	1911740	1969
17119-05-11-243200091_1.fastq	bin_439	2.2605588	0.7243056	1456675	2011133	30772
17119-05-11-243200091_1.fastq	bin_25	27.476501	0.9846858	4685194	4758060	876546
17119-05-11-243200091_1.fastq	bin_450	3.0693295	0.85449445	2125743	2487720	50946
17119-05-11-243200091_1.fastq	bin_506	2.5575254	0.79606235	2278625	2862370	48592
17119-05-11-243200091_1.fastq	bin_316	67.48006	0.99970037	2832751	2833600	1284488
17119-05-11-243200091_1.fastq	bin_181	0.005106533	0.0028135646	8869	3152229	117
17119-05-11-243200091_1.fastq	bin_338	2.7676096	0.905278	2396615	2647380	48836
17119-05-11-243200091_1.fastq	bin_42	0.704152	0.29469845	710815	2412008	17855
17119-05-11-243200091_1.fastq	bin_63	0	0	0	1800754	0
17119-05-11-243200091_1.fastq	bin_279	2.3879147	0.78962827	1783013	2258041	36748
17119-05-11-243200091_1.fastq	bin_113	0.03408285	0.028039264	45841	1634886	462
17119-05-11-243200091_1.fastq	bin_129	0.030446785	0.026276883	46744	1778902	398
17119-05-11-243200091_1.fastq	bin_119	0.024055941	0.0037193336	10087	2712045	445
17119-05-11-243200091_1.fastq	bin_54	0.3275455	0.031820346	82681	2598369	10247
17119-05-11-243200091_1.fastq	bin_67	0.004615808	0.0042963605	12742	2965766	97
17119-05-11-243200091_1.fastq	bin_281	0.008740017	0.0076562683	33252	4343108	256
