Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-03-243200095_1.fastq	bin_178	0.00017779735	0.00007044646	214	3037768	8
17119-05-03-243200095_1.fastq	bin_577	0.001441176	0.0014305811	3240	2264814	22
17119-05-03-243200095_1.fastq	bin_154	0.021561425	0.016096998	34754	2159036	314
17119-05-03-243200095_1.fastq	bin_265	0.019908534	0.016107436	38028	2360897	333
17119-05-03-243200095_1.fastq	bin_183	0.045988627	0.040056337	87453	2183250	661
17119-05-03-243200095_1.fastq	bin_85	4.24494	0.7573984	3158584	4170307	131085
17119-05-03-243200095_1.fastq	bin_360	3.651351	0.87540466	1117363	1276396	30672
17119-05-03-243200095_1.fastq	bin_585	0.2117907	0.1630285	340463	2088365	2995
17119-05-03-243200095_1.fastq	bin_55	0.10861828	0.0397736	74185	1865182	1517
17119-05-03-243200095_1.fastq	bin_508	0.062163956	0.0539855	62486	1157459	478
17119-05-03-243200095_1.fastq	bin_457	0.0005553825	0.00055028405	1052	1911740	7
17119-05-03-243200095_1.fastq	bin_439	0.00919194	0.008357478	16808	2011133	124
17119-05-03-243200095_1.fastq	bin_25	2.5869083	0.6848062	3258349	4758060	84425
17119-05-03-243200095_1.fastq	bin_450	0.0049735857	0.0044506616	11072	2487720	87
17119-05-03-243200095_1.fastq	bin_506	0.0028684777	0.0027540114	7883	2862370	55
17119-05-03-243200095_1.fastq	bin_316	17.782879	0.9993926	2831879	2833600	338425
17119-05-03-243200095_1.fastq	bin_181	0	0	0	3152229	0
17119-05-03-243200095_1.fastq	bin_338	6.0180645	0.5822791	1541514	2647380	106580
17119-05-03-243200095_1.fastq	bin_42	0.09521466	0.0008586207	2071	2412008	5237
17119-05-03-243200095_1.fastq	bin_63	0.000022384796	0.000021657595	39	1800754	1
17119-05-03-243200095_1.fastq	bin_279	12.094689	0.025917156	58522	2258041	182508
17119-05-03-243200095_1.fastq	bin_113	0.008843898	0.00057496363	940	1634886	8890
17119-05-03-243200095_1.fastq	bin_129	0.0970258	0.08658094	154019	1778902	1264
17119-05-03-243200095_1.fastq	bin_119	0.044245817	0.03421993	92806	2712045	800
17119-05-03-243200095_1.fastq	bin_54	18.614353	0.992498	2578876	2598369	395472
17119-05-03-243200095_1.fastq	bin_67	0.0020334395	0.0018029069	5347	2965766	53
17119-05-03-243200095_1.fastq	bin_281	0.0058381404	0.0018822926	8175	4343108	176
17119-05-03-243200095_1.fastq	bin_101	0.0002628844	0.00026063828	453	1738041	3
17119-05-03-243200095_1.fastq	bin_260	0.198472	0.13930398	338955	2433204	3228
17119-05-03-243200095_1.fastq	bin_499	0.003639672	0.0034891271	5534	1586070	39
17119-05-03-243200095_1.fastq	bin_386	0.0016463993	0.001545791	3206	2074019	23
17119-05-03-243200095_1.fastq	bin_475	0.0039764494	0.0038028767	7531	1980343	52
17119-05-03-243200095_1.fastq	bin_128	0.000020036028	0.000019692758	55	2792905	1
17119-05-03-243200095_1.fastq	bin_185	0.031015681	0.028639825	76484	2670547	554
17119-05-03-243200095_1.fastq	bin_580	0.0041383863	0.0039296695	9386	2388496	67
17119-05-03-243200095_1.fastq	bin_86	0.3218108	0.17412089	314992	1809042	3929
17119-05-03-243200095_1.fastq	bin_326	0.0038808207	0.003352315	8104	2417434	64
17119-05-03-243200095_1.fastq	bin_224	0.05696381	0.00062424183	1268	2031264	912
17119-05-03-243200095_1.fastq	bin_362	0.009592907	0.008743234	16878	1930407	127
17119-05-03-243200095_1.fastq	bin_222	0.00005138465	0.00002481616	31	1249186	2
17119-05-03-243200095_1.fastq	bin_574	14.893341	0.99946165	2827396	2828919	281588
17119-05-03-243200095_1.fastq	bin_584	0.0079107825	0.0041485284	11800	2844382	151
17119-05-03-243200095_1.fastq	bin_169	0.00039817925	0.0003183478	421	1322453	4
17119-05-03-243200095_1.fastq	bin_139	0.90603983	0.56064224	1271203	2267405	13754
17119-05-03-243200095_1.fastq	bin_99	0.38937846	0.20171553	405072	2008135	5338
17119-05-03-243200095_1.fastq	bin_264	0.47721845	0.34716314	1773050	5107253	17164
17119-05-03-243200095_1.fastq	bin_81	1.2615286	0.58227736	1405709	2414157	20555
17119-05-03-243200095_1.fastq	bin_425	0.006418507	0.006177764	9494	1536802	66
17119-05-03-243200095_1.fastq	bin_501	0.007229673	0.006727193	10950	1627722	79
17119-05-03-243200095_1.fastq	bin_531	6.1458464	0.99236387	2402903	2421393	99365
17119-05-03-243200095_1.fastq	bin_20	0.0012522447	0.0012321628	2542	2063039	18
17119-05-03-243200095_1.fastq	bin_396	0.31275585	0.0061779334	28598	4629056	10271
17119-05-03-243200095_1.fastq	bin_93	0.00002249327	0.000011502903	28	2434168	2
17119-05-03-243200095_1.fastq	bin_373	0.004359981	0.0038916008	6854	1761229	50
17119-05-03-243200095_1.fastq	bin_393	0.0014296127	0.0012327014	3770	3058324	34
17119-05-03-243200095_1.fastq	bin_353	0.09032752	0.07634491	70076	917887	550
17119-05-03-243200095_1.fastq	bin_82	0.00049622596	0.0004890663	2017	4124185	15
17119-05-03-243200095_1.fastq	bin_46	7.760258	0.6046103	1513492	2503252	131223
17119-05-03-243200095_1.fastq	bin_41	0	0	0	2125039	0
17119-05-03-243200095_1.fastq	bin_162	0	0	0	1740043	0
17119-05-03-243200095_1.fastq	bin_77	0	0	0	1180198	0
17119-05-03-243200095_1.fastq	bin_400	0.0038691256	0.0036738461	6001	1633438	41
17119-05-03-243200095_1.fastq	bin_485	0.00021036409	0.00016961938	485	2859343	12
17119-05-03-243200095_1.fastq	bin_166	0.008440116	0.007529181	15603	2072337	118
17119-05-03-243200095_1.fastq	bin_358	0.008796247	0.0083103385	15805	1901848	117
17119-05-03-243200095_1.fastq	bin_51	0.15902422	0.0036944074	10727	2903578	3268
17119-05-03-243200095_1.fastq	bin_56	0.0073564504	0.0036341806	10267	2825121	353
17119-05-03-243200095_1.fastq	bin_277	5.427441	0.93112695	4462656	4792747	183324
17119-05-03-243200095_1.fastq	bin_476	0.007981163	0.0077130725	11235	1456618	81
17119-05-03-243200095_1.fastq	bin_555	2.172873	0.6846181	2791327	4077203	60549
17119-05-03-243200095_1.fastq	bin_344	5.9811473	0.58550507	1560337	2664942	107159
17119-05-03-243200095_1.fastq	bin_364	0.00043041463	0.00043531408	901	2069770	6
17119-05-03-243200095_1.fastq	bin_40	0	0	0	1475957	0
17119-05-03-243200095_1.fastq	bin_161	0.0053043426	0.0047809607	7179	1501581	54
17119-05-03-243200095_1.fastq	bin_528	1.231739	0.5691601	1352971	2377136	19617
17119-05-03-243200095_1.fastq	bin_21	0.031151917	0.02661213	117641	4420578	931
17119-05-03-243200095_1.fastq	bin_430	15.044121	0.99913955	2834460	2836901	285070
17119-05-03-243200095_1.fastq	bin_453	0.005651456	0.0054292595	10199	1878525	72
17119-05-03-243200095_1.fastq	bin_147	0.00004990123	0.000043921085	84	1912521	14
17119-05-03-243200095_1.fastq	bin_517	14.948694	0.99945056	2836036	2837595	283448
17119-05-03-243200095_1.fastq	bin_251	0.0056969705	0.0049535288	23191	4681713	182
17119-05-03-243200095_1.fastq	bin_198	0.20967576	0.11368581	258351	2272500	3323
17119-05-03-243200095_1.fastq	bin_405	0.049415227	0.045861103	74276	1619586	540
17119-05-03-243200095_1.fastq	bin_455	0.0031363324	0.0030691528	9425	3070880	75
17119-05-03-243200095_1.fastq	bin_382	1.2292154	0.67555207	1675561	2480284	20224
17119-05-03-243200095_1.fastq	bin_76	0.00023360619	0.00012912735	171	1324274	2
17119-05-03-243200095_1.fastq	bin_88	0.003743381	0.000065539534	181	2761692	224
17119-05-03-243200095_1.fastq	bin_186	0.027633445	0.021078823	49134	2330965	444
17119-05-03-243200095_1.fastq	bin_399	15.037234	0.9995616	2836327	2837571	284836
17119-05-03-243200095_1.fastq	bin_292	0.00018699426	0.000080746184	140	1733828	19
17119-05-03-243200095_1.fastq	bin_38	7.744763	0.9942146	2557448	2572330	134499
17119-05-03-243200095_1.fastq	bin_275	0.19595128	0.13929465	273362	1962473	2615
17119-05-03-243200095_1.fastq	bin_346	0.7243866	0.45276445	839984	1855234	8819
17119-05-03-243200095_1.fastq	bin_477	0.056979254	0.05031885	47431	942609	359
17119-05-03-243200095_1.fastq	bin_304	0.56334895	0.389185	1040555	2673677	10074
17119-05-03-243200095_1.fastq	bin_295	0	0.000015666361	28	1787269	1
17119-05-03-243200095_1.fastq	bin_351	5.743271	0.5734817	1421856	2479340	94847
17119-05-03-243200095_1.fastq	bin_409	0.099211775	0.085261546	304809	3574988	2375
17119-05-03-243200095_1.fastq	bin_404	3.1424732	0.8413372	3385317	4023734	86164
17119-05-03-243200095_1.fastq	bin_403	0.009240759	0.008503988	17505	2058446	132
17119-05-03-243200095_1.fastq	bin_142	0.009215958	0.0017372718	3430	1974360	126
17119-05-03-243200095_1.fastq	bin_534	0.00027559252	0.000042956744	78	1815780	9
17119-05-03-243200095_1.fastq	bin_219	0.048392463	0.044251826	177945	4021190	1342
17119-05-03-243200095_1.fastq	bin_573	0.0007347758	0.0007728246	1057	1367710	7
17119-05-03-243200095_1.fastq	bin_434	0.30353683	0.20186733	274133	1357986	2687
17119-05-03-243200095_1.fastq	bin_268	15.470114	0.9993724	2775668	2777411	287399
17119-05-03-243200095_1.fastq	bin_436	0.011598768	0.010730064	18843	1756094	137
17119-05-03-243200095_1.fastq	bin_352	0.0019160332	0.0012995846	1756	1351201	19
17119-05-03-243200095_1.fastq	bin_332	0.0032834702	0.0031947747	6569	2056170	45
17119-05-03-243200095_1.fastq	bin_414	0	0	0	2766412	0
17119-05-03-243200095_1.fastq	bin_328	0.045746967	0.043389104	73570	1695587	523
17119-05-03-243200095_1.fastq	bin_165	0	0	0	1250295	0
17119-05-03-243200095_1.fastq	bin_141	0.36446068	0.21099772	638236	3024848	7520
17119-05-03-243200095_1.fastq	bin_582	0.0024779674	0.0020429804	5098	2495374	44
17119-05-03-243200095_1.fastq	bin_284	0.014455157	0.012153941	71768	5904916	575
17119-05-03-243200095_1.fastq	bin_287	0.000650613	0.00059666537	1016	1702797	8
17119-05-03-243200095_1.fastq	bin_195	0.005355021	0.004491525	10216	2274506	84
17119-05-03-243200095_1.fastq	bin_467	0.0068547297	0.00050578895	1244	2459524	144
17119-05-03-243200095_1.fastq	bin_110	0.015882473	0.014195347	67567	4759799	515
17119-05-03-243200095_1.fastq	bin_64	0.0011500065	0.00095131266	2702	2840286	24
17119-05-03-243200095_1.fastq	bin_144	0.40991008	0.107934855	220300	2041046	7816
17119-05-03-243200095_1.fastq	bin_363	0.006190163	0.0060348497	9811	1625724	69
17119-05-03-243200095_1.fastq	bin_257	0.0022367144	0.0013909017	5647	4059956	93
17119-05-03-243200095_1.fastq	bin_176	0.0056620054	0.004155313	17882	4303406	285
17119-05-03-243200095_1.fastq	bin_34	0.0045508863	0.004051102	14300	3529904	111
17119-05-03-243200095_1.fastq	bin_29	0.004739184	0.0029102298	5378	1847964	106
17119-05-03-243200095_1.fastq	bin_556	0.009842322	0.008441481	16149	1913053	126
17119-05-03-243200095_1.fastq	bin_538	0.0069514266	0.0068553286	12860	1875913	89
17119-05-03-243200095_1.fastq	bin_377	1.2064844	0.67239934	1767278	2628316	21169
17119-05-03-243200095_1.fastq	bin_153	0	0	0	1821769	0
17119-05-03-243200095_1.fastq	bin_371	0	0	0	871658	0
17119-05-03-243200095_1.fastq	bin_39	0.00014257639	0.00014208577	384	2702593	4
17119-05-03-243200095_1.fastq	bin_464	0.0013121995	0.0012919643	5673	4390988	38
17119-05-03-243200095_1.fastq	bin_201	0.6558084	0.31068003	438843	1412524	6249
17119-05-03-243200095_1.fastq	bin_445	17.312223	0.999335	2844678	2846571	329507
17119-05-03-243200095_1.fastq	bin_19	0.0020020846	0.001274458	2668	2093439	45
17119-05-03-243200095_1.fastq	bin_207	0.02059792	0.01744927	80016	4585636	634
17119-05-03-243200095_1.fastq	bin_239	0.000027767735	0.000013664957	26	1902677	2
17119-05-03-243200095_1.fastq	bin_108	2.7274864	0.8130979	1405047	1728017	31910
17119-05-03-243200095_1.fastq	bin_188	5.5804086	0.979975	1493918	1524445	56332
17119-05-03-243200095_1.fastq	bin_505	0.0034073605	0.003389958	7926	2338082	55
17119-05-03-243200095_1.fastq	bin_246	0.0011005382	0.0009550314	954	998920	9
17119-05-03-243200095_1.fastq	bin_415	0.05280977	0.048051484	73306	1525572	542
17119-05-03-243200095_1.fastq	bin_495	0.20024058	0.14067252	326283	2319451	3180
17119-05-03-243200095_1.fastq	bin_48	0.00002599686	0.000025730964	60	2331821	1
17119-05-03-243200095_1.fastq	bin_280	0.00056127587	0.00039364482	817	2075475	13
17119-05-03-243200095_1.fastq	bin_203	0.0000079978045	0.000027807231	46	1654246	108
17119-05-03-243200095_1.fastq	bin_211	0.44597578	0.038118854	74528	1955148	6799
17119-05-03-243200095_1.fastq	bin_359	0.045085452	0.04212765	72363	1717708	516
17119-05-03-243200095_1.fastq	bin_448	0.24226876	0.17718357	348811	1968642	3133
17119-05-03-243200095_1.fastq	bin_547	0.04736499	0.044169344	75726	1714447	542
17119-05-03-243200095_1.fastq	bin_341	0.0017104795	0.0016630462	3635	2185748	26
17119-05-03-243200095_1.fastq	bin_80	0.0039861496	0.0034192172	8661	2533036	71
17119-05-03-243200095_1.fastq	bin_115	0.02268759	0.019680647	37909	1926207	296
17119-05-03-243200095_1.fastq	bin_426	0	0	0	1526143	0
17119-05-03-243200095_1.fastq	bin_471	0.005391106	0.0035035245	7164	2044798	75
17119-05-03-243200095_1.fastq	bin_230	0.05318565	0.048387557	98198	2029406	725
17119-05-03-243200095_1.fastq	bin_583	6.301417	0.99394345	2449360	2464285	103638
17119-05-03-243200095_1.fastq	bin_518	17.890244	0.9977332	2814324	2820718	339103
17119-05-03-243200095_1.fastq	bin_422	0.008654959	0.008185634	11880	1451323	87
17119-05-03-243200095_1.fastq	bin_236	2.7137191	0.70522356	3077659	4364090	81612
17119-05-03-243200095_1.fastq	bin_283	0.02975248	0.021263247	52566	2472153	624
17119-05-03-243200095_1.fastq	bin_456	0.010016305	0.009676875	14271	1474753	101
17119-05-03-243200095_1.fastq	bin_155	0.106014565	0.08984261	394683	4393049	3143
17119-05-03-243200095_1.fastq	bin_14	0.0018987863	0.0014606165	3879	2655728	70
17119-05-03-243200095_1.fastq	bin_516	0.91321474	0.5539393	1279746	2310264	14135
